Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28B1389,003,18-04-2012,190,181,810,,,,,,
B28B1389,003,19-04-2012,189,180,811,,,,,,
B28B1389,003,20-04-2012,191,182,809,,,,,,
B28B1389,003,21-04-2012,195,186,805,,,,,,
B28B1389,003,22-04-2012,197,188,803,,,,,,
B28B1389,003,23-04-2012,199,190,801,,,,,,
B28B1389,003,24-04-2012,197,188,803,,,,,,
B28B1389,003,25-04-2012,196,187,804,,,,,,
B28B1389,003,26-04-2012,199,190,801,,,,,,
B28B1389,003,27-04-2012,200,191,800,,,,,,
B28B1389,003,28-04-2012,202,193,798,,,,,,
B28B1389,003,29-04-2012,200,191,800,,,,,,
B28B1389,003,30-04-2012,195,186,805,,,,,,
B28B1389,003,01-05-2012,199,190,801,,,,,,
B28B1389,003,02-05-2012,200,191,800,,,,,,
B28B1389,003,03-05-2012,200,191,800,,,,,,
B28B1389,003,04-05-2012,200,191,800,,,,,,
B28B1389,003,05-05-2012,200,191,800,,,,,,
B28B1389,003,06-05-2012,202,193,798,,,,,,
B28B1389,003,07-05-2012,205,196,795,,,,,,
B28B1389,003,08-05-2012,207,198,793,,,,,,
B28B1389,003,09-05-2012,205,196,795,,,,,,
B28B1389,003,10-05-2012,205,196,795,,,,,,
B28B1389,003,11-05-2012,202,193,798,,,,,,
B28B1389,003,12-05-2012,198,189,802,,,,,,
B28B1389,003,13-05-2012,200,191,800,,,,,,
B28B1389,003,14-05-2012,199,190,801,,,,,,
B28B1389,003,15-05-2012,197,188,803,,,,,,
B28B1389,003,16-05-2012,197,188,803,,,,,,
B28B1389,003,17-05-2012,200,191,800,,,,,,
B28B1389,003,18-05-2012,200,191,800,,,,,,
B28B1389,003,19-05-2012,198,189,802,,,,,,
B28B1389,003,20-05-2012,202,193,798,,,,,,
B28B1389,003,21-05-2012,202,193,798,,,,,,
B28B1389,003,22-05-2012,202,193,798,,,,,,
B28B1389,003,23-05-2012,206,197,794,,,,,,
B28B1389,003,24-05-2012,210,201,790,,,,,,
B28B1389,003,25-05-2012,211,202,789,,,,,,
B28B1389,003,26-05-2012,211,202,789,,,,,,
B28B1389,003,27-05-2012,211,202,789,,,,,,
B28B1389,003,28-05-2012,212,203,788,,,,,,
B28B1389,003,29-05-2012,213,204,787,,,,,,
B28B1389,003,30-05-2012,215,206,785,,,,,,
B28B1389,003,31-05-2012,218,209,782,,,,,,
B28B1389,003,01-06-2012,220,211,780,,,,,,
B28B1389,003,02-06-2012,220,211,780,,,,,,
B28B1389,003,03-06-2012,221,212,779,,,,,,
B28B1389,003,04-06-2012,218,209,782,,,,,,
B28B1389,003,05-06-2012,220,211,780,,,,,,
B28B1389,003,06-06-2012,221,212,779,,,,,,
B28B1389,003,07-06-2012,218,209,782,,,,,,
B28B1389,003,08-06-2012,218,209,782,,,,,,
B28B1389,003,09-06-2012,219,210,781,,,,,,
B28B1389,003,10-06-2012,221,212,779,,,,,,
B28B1389,003,11-06-2012,223,214,777,,,,,,
B28B1389,003,12-06-2012,222,213,778,,,,,,
B28B1389,003,13-06-2012,224,215,776,,,,,,
B28B1389,003,14-06-2012,227,218,773,,,,,,
B28B1389,003,15-06-2012,230,221,770,,,,,,
B28B1389,003,16-06-2012,228,219,772,,,,,,
B28B1389,003,17-06-2012,228,219,772,,,,,,
B28B1389,003,18-06-2012,230,221,770,,,,,,
B28B1389,003,19-06-2012,229,220,771,,,,,,
B28B1389,003,20-06-2012,232,223,768,,,,,,
B28B1389,003,21-06-2012,231,222,769,,,,,,
B28B1389,003,22-06-2012,232,223,768,,,,,,
B28B1389,003,23-06-2012,229,220,771,,,,,,
B28B1389,003,24-06-2012,228,219,772,,,,,,
B28B1389,003,25-06-2012,224,215,776,,,,,,
B28B1389,003,26-06-2012,225,216,775,,,,,,
B28B1389,003,27-06-2012,226,217,774,,,,,,
B28B1389,003,28-06-2012,225,216,775,,,,,,
B28B1389,003,29-06-2012,225,216,775,,,,,,
B28B1389,003,30-06-2012,226,217,774,,,,,,
B28B1389,003,01-07-2012,229,220,771,,,,,,
B28B1389,003,02-07-2012,231,222,769,,,,,,
B28B1389,003,03-07-2012,233,224,767,,,,,,
B28B1389,003,04-07-2012,234,225,766,,,,,,
B28B1389,003,05-07-2012,234,225,766,,,,,,
B28B1389,003,06-07-2012,235,226,765,,,,,,
B28B1389,003,07-07-2012,235,226,765,,,,,,
B28B1389,003,08-07-2012,236,227,764,,,,,,
B28B1389,003,09-07-2012,235,226,765,,,,,,
B28B1389,003,10-07-2012,236,227,764,,,,,,
B28B1389,003,11-07-2012,236,227,764,,,,,,
B28B1389,003,12-07-2012,235,226,765,,,,,,
B28B1389,003,13-07-2012,236,227,764,,,,,,
B28B1389,003,14-07-2012,235,226,765,,,,,,
B28B1389,003,15-07-2012,234,225,766,,,,,,
B28B1389,003,16-07-2012,236,227,764,,,,,,
B28B1389,003,17-07-2012,237,228,763,,,,,,
B28B1389,003,18-07-2012,232,223,768,,,,,,
B28B1389,003,19-07-2012,228,219,772,,,,,,
B28B1389,003,20-07-2012,224,215,776,,,,,,
B28B1389,003,21-07-2012,221,212,779,,,,,,
B28B1389,003,22-07-2012,220,211,780,,,,,,
B28B1389,003,23-07-2012,221,212,779,,,,,,
B28B1389,003,24-07-2012,221,212,779,,,,,,
B28B1389,003,25-07-2012,221,212,779,,,,,,
B28B1389,003,26-07-2012,223,214,777,,,,,,
B28B1389,003,27-07-2012,227,218,773,,,,,,
B28B1389,003,28-07-2012,227,218,773,,,,,,
B28B1389,003,29-07-2012,227,218,773,,,,,,
B28B1389,003,30-07-2012,227,218,773,,,,,,
B28B1389,003,31-07-2012,228,219,772,,,,,,
B28B1389,003,01-08-2012,229,220,771,,,,,,
B28B1389,003,02-08-2012,229,220,771,,,,,,
B28B1389,003,03-08-2012,230,221,770,,,,,,
B28B1389,003,04-08-2012,232,223,768,,,,,,
B28B1389,003,05-08-2012,233,224,767,,,,,,
B28B1389,003,06-08-2012,234,225,766,,,,,,
B28B1389,003,07-08-2012,235,226,765,,,,,,
B28B1389,003,08-08-2012,238,229,762,,,,,,
B28B1389,003,09-08-2012,239,230,761,,,,,,
B28B1389,003,10-08-2012,240,231,760,,,,,,
B28B1389,003,11-08-2012,241,232,759,,,,,,
B28B1389,003,12-08-2012,241,232,759,,,,,,
B28B1389,003,13-08-2012,241,232,759,,,,,,
B28B1389,003,14-08-2012,243,234,757,,,,,,
B28B1389,003,15-08-2012,244,235,756,,,,,,
B28B1389,003,16-08-2012,246,237,754,,,,,,
B28B1389,003,17-08-2012,245,236,755,,,,,,
B28B1389,003,18-08-2012,245,236,755,,,,,,
B28B1389,003,19-08-2012,245,236,755,,,,,,
B28B1389,003,20-08-2012,246,237,754,,,,,,
B28B1389,003,21-08-2012,248,239,752,,,,,,
B28B1389,003,22-08-2012,249,240,751,,,,,,
B28B1389,003,23-08-2012,249,240,751,,,,,,
B28B1389,003,24-08-2012,250,241,750,,,,,,
B28B1389,003,25-08-2012,250,241,750,,,,,,
B28B1389,003,26-08-2012,251,242,749,,,,,,
B28B1389,003,27-08-2012,252,243,748,,,,,,
B28B1389,003,28-08-2012,249,240,751,,,,,,
B28B1389,003,29-08-2012,246,237,754,,,,,,
B28B1389,003,30-08-2012,247,238,753,,,,,,
B28B1389,003,31-08-2012,248,239,752,,,,,,
B28B1389,003,01-09-2012,249,240,751,,,,,,
B28B1389,003,02-09-2012,250,241,750,,,,,,
B28B1389,003,03-09-2012,250,241,750,,,,,,
B28B1389,003,04-09-2012,251,242,749,,,,,,
B28B1389,003,05-09-2012,251,242,749,,,,,,
B28B1389,003,06-09-2012,252,243,748,,,,,,
B28B1389,003,07-09-2012,253,244,747,,,,,,
B28B1389,003,08-09-2012,253,244,747,,,,,,
B28B1389,003,09-09-2012,254,245,746,,,,,,
B28B1389,003,10-09-2012,254,245,746,,,,,,
B28B1389,003,11-09-2012,255,246,745,,,,,,
B28B1389,003,12-09-2012,256,247,744,,,,,,
B28B1389,003,13-09-2012,257,248,743,,,,,,
B28B1389,003,14-09-2012,259,250,741,,,,,,
B28B1389,003,15-09-2012,257,248,743,,,,,,
B28B1389,003,16-09-2012,259,250,741,,,,,,
B28B1389,003,17-09-2012,259,250,741,,,,,,
B28B1389,003,18-09-2012,260,251,740,,,,,,
B28B1389,003,19-09-2012,260,251,740,,,,,,
B28B1389,003,20-09-2012,261,252,739,,,,,,
B28B1389,003,21-09-2012,261,252,739,,,,,,
B28B1389,003,22-09-2012,260,251,740,,,,,,
B28B1389,003,23-09-2012,262,253,738,,,,,,
B28B1389,003,24-09-2012,262,253,738,,,,,,
B28B1389,003,25-09-2012,256,247,744,,,,,,
B28B1389,003,26-09-2012,257,248,743,,,,,,
B28B1389,003,27-09-2012,257,248,743,,,,,,
B28B1389,003,28-09-2012,258,249,742,,,,,,
B28B1389,003,29-09-2012,259,250,741,,,,,,
B28B1389,003,30-09-2012,258,249,742,,,,,,
B28B1389,003,01-10-2012,259,250,741,,,,,,
B28B1389,003,02-10-2012,258,249,742,,,,,,
B28B1389,003,03-10-2012,258,249,742,,,,,,
B28B1389,003,04-10-2012,257,248,743,,,,,,
B28B1389,003,05-10-2012,254,245,746,,,,,,
B28B1389,003,06-10-2012,250,241,750,,,,,,
B28B1389,003,07-10-2012,243,234,757,,,,,,
B28B1389,003,08-10-2012,234,225,766,,,,,,
B28B1389,003,09-10-2012,229,220,771,,,,,,
B28B1389,003,10-10-2012,227,218,773,,,,,,
B28B1389,003,11-10-2012,227,218,773,,,,,,
B28B1389,003,25-04-2013,200,191,800,,,,,,
B28B1389,003,26-04-2013,198,189,802,,,,,,
B28B1389,003,27-04-2013,197,188,803,,,,,,
B28B1389,003,28-04-2013,199,190,801,,,,,,
B28B1389,003,29-04-2013,199,190,801,,,,,,
B28B1389,003,30-04-2013,202,193,798,,,,,,
B28B1389,003,01-05-2013,203,194,797,,,,,,
B28B1389,003,02-05-2013,203,194,797,,,,,,
B28B1389,003,03-05-2013,203,194,797,,,,,,
B28B1389,003,04-05-2013,205,196,795,,,,,,
B28B1389,003,05-05-2013,207,198,793,,,,,,
B28B1389,003,06-05-2013,207,198,793,,,,,,
B28B1389,003,07-05-2013,208,199,792,,,,,,
B28B1389,003,08-05-2013,207,198,793,,,,,,
B28B1389,003,09-05-2013,210,201,790,,,,,,
B28B1389,003,10-05-2013,210,201,790,,,,,,
B28B1389,003,11-05-2013,211,202,789,,,,,,
B28B1389,003,12-05-2013,211,202,789,,,,,,
B28B1389,003,13-05-2013,211,202,789,,,,,,
B28B1389,003,14-05-2013,211,202,789,,,,,,
B28B1389,003,15-05-2013,210,201,790,,,,,,
B28B1389,003,16-05-2013,211,202,789,,,,,,
B28B1389,003,17-05-2013,211,202,789,,,,,,
B28B1389,003,18-05-2013,211,202,789,,,,,,
B28B1389,003,19-05-2013,212,203,788,,,,,,
B28B1389,003,20-05-2013,212,203,788,,,,,,
B28B1389,003,21-05-2013,213,204,787,,,,,,
B28B1389,003,22-05-2013,212,203,788,,,,,,
B28B1389,003,23-05-2013,211,202,789,,,,,,
B28B1389,003,24-05-2013,212,203,788,,,,,,
B28B1389,003,25-05-2013,214,205,786,,,,,,
B28B1389,003,26-05-2013,212,203,788,,,,,,
B28B1389,003,27-05-2013,210,201,790,,,,,,
B28B1389,003,28-05-2013,209,200,791,,,,,,
B28B1389,003,29-05-2013,209,200,791,,,,,,
B28B1389,003,30-05-2013,212,203,788,,,,,,
B28B1389,003,31-05-2013,213,204,787,,,,,,
B28B1389,003,01-06-2013,215,206,785,,,,,,
B28B1389,003,02-06-2013,217,208,783,,,,,,
B28B1389,003,03-06-2013,218,209,782,,,,,,
B28B1389,003,04-06-2013,218,209,782,,,,,,
B28B1389,003,05-06-2013,218,209,782,,,,,,
B28B1389,003,06-06-2013,220,211,780,,,,,,
B28B1389,003,07-06-2013,223,214,777,,,,,,
B28B1389,003,08-06-2013,224,215,776,,,,,,
B28B1389,003,09-06-2013,225,216,775,,,,,,
B28B1389,003,10-06-2013,226,217,774,,,,,,
B28B1389,003,11-06-2013,230,221,770,,,,,,
B28B1389,003,12-06-2013,231,222,769,,,,,,
B28B1389,003,13-06-2013,235,226,765,,,,,,
B28B1389,003,14-06-2013,235,226,765,,,,,,
B28B1389,003,15-06-2013,234,225,766,,,,,,
B28B1389,003,16-06-2013,237,228,763,,,,,,
B28B1389,003,17-06-2013,237,228,763,,,,,,
B28B1389,003,18-06-2013,241,232,759,,,,,,
B28B1389,003,19-06-2013,243,234,757,,,,,,
B28B1389,003,20-06-2013,243,234,757,,,,,,
B28B1389,003,21-06-2013,236,227,764,,,,,,
B28B1389,003,22-06-2013,234,225,766,,,,,,
B28B1389,003,23-06-2013,233,224,767,,,,,,
B28B1389,003,24-06-2013,235,226,765,,,,,,
B28B1389,003,25-06-2013,235,226,765,,,,,,
B28B1389,003,26-06-2013,236,227,764,,,,,,
B28B1389,003,27-06-2013,235,226,765,,,,,,
B28B1389,003,28-06-2013,234,225,766,,,,,,
B28B1389,003,29-06-2013,232,223,768,,,,,,
B28B1389,003,30-06-2013,231,222,769,,,,,,
B28B1389,003,01-07-2013,229,220,771,,,,,,
B28B1389,003,02-07-2013,230,221,770,,,,,,
B28B1389,003,03-07-2013,229,220,771,,,,,,
B28B1389,003,04-07-2013,233,224,767,,,,,,
B28B1389,003,05-07-2013,235,226,765,,,,,,
B28B1389,003,06-07-2013,235,226,765,,,,,,
B28B1389,003,07-07-2013,236,227,764,,,,,,
B28B1389,003,08-07-2013,238,229,762,,,,,,
B28B1389,003,09-07-2013,239,230,761,,,,,,
B28B1389,003,10-07-2013,241,232,759,,,,,,
B28B1389,003,11-07-2013,245,236,755,,,,,,
B28B1389,003,12-07-2013,245,236,755,,,,,,
B28B1389,003,13-07-2013,247,238,753,,,,,,
B28B1389,003,14-07-2013,248,239,752,,,,,,
B28B1389,003,15-07-2013,248,239,752,,,,,,
B28B1389,003,16-07-2013,253,244,747,,,,,,
B28B1389,003,17-07-2013,256,247,744,,,,,,
B28B1389,003,18-07-2013,256,247,744,,,,,,
B28B1389,003,19-07-2013,257,248,743,,,,,,
B28B1389,003,20-07-2013,260,251,740,,,,,,
B28B1389,003,21-07-2013,262,253,738,,,,,,
B28B1389,003,22-07-2013,263,254,737,,,,,,
B28B1389,003,23-07-2013,268,259,732,,,,,,
B28B1389,003,24-07-2013,268,259,732,,,,,,
B28B1389,003,25-07-2013,259,250,741,,,,,,
B28B1389,003,26-07-2013,258,249,742,,,,,,
B28B1389,003,27-07-2013,255,246,745,,,,,,
B28B1389,003,28-07-2013,252,243,748,,,,,,
B28B1389,003,29-07-2013,250,241,750,,,,,,
B28B1389,003,30-07-2013,250,241,750,,,,,,
B28B1389,003,31-07-2013,249,240,751,,,,,,
B28B1389,003,01-08-2013,249,240,751,,,,,,
B28B1389,003,02-08-2013,250,241,750,,,,,,
B28B1389,003,03-08-2013,252,243,748,,,,,,
B28B1389,003,04-08-2013,254,245,746,,,,,,
B28B1389,003,05-08-2013,254,245,746,,,,,,
B28B1389,003,06-08-2013,256,247,744,,,,,,
B28B1389,003,07-08-2013,256,247,744,,,,,,
B28B1389,003,08-08-2013,256,247,744,,,,,,
B28B1389,003,09-08-2013,257,248,743,,,,,,
B28B1389,003,10-08-2013,257,248,743,,,,,,
B28B1389,003,11-08-2013,258,249,742,,,,,,
B28B1389,003,12-08-2013,259,250,741,,,,,,
B28B1389,003,13-08-2013,260,251,740,,,,,,
B28B1389,003,14-08-2013,261,252,739,,,,,,
B28B1389,003,15-08-2013,261,252,739,,,,,,
B28B1389,003,16-08-2013,261,252,739,,,,,,
B28B1389,003,17-08-2013,262,253,738,,,,,,
B28B1389,003,18-08-2013,262,253,738,,,,,,
B28B1389,003,19-08-2013,263,254,737,,,,,,
B28B1389,003,20-08-2013,265,256,735,,,,,,
B28B1389,003,21-08-2013,264,255,736,,,,,,
B28B1389,003,22-08-2013,264,255,736,,,,,,
B28B1389,003,23-08-2013,264,255,736,,,,,,
B28B1389,003,24-08-2013,265,256,735,,,,,,
B28B1389,003,25-08-2013,266,257,734,,,,,,
B28B1389,003,26-08-2013,267,258,733,,,,,,
B28B1389,003,27-08-2013,268,259,732,,,,,,
B28B1389,003,28-08-2013,270,261,730,,,,,,
B28B1389,003,29-08-2013,272,263,728,,,,,,
B28B1389,003,30-08-2013,273,264,727,,,,,,
B28B1389,003,31-08-2013,275,266,725,,,,,,
B28B1389,003,01-09-2013,275,266,725,,,,,,
B28B1389,003,02-09-2013,274,265,726,,,,,,
B28B1389,003,03-09-2013,275,266,725,,,,,,
B28B1389,003,04-09-2013,276,267,724,,,,,,
B28B1389,003,05-09-2013,276,267,724,,,,,,
B28B1389,003,06-09-2013,276,267,724,,,,,,
B28B1389,003,07-09-2013,277,268,723,,,,,,
B28B1389,003,08-09-2013,274,265,726,,,,,,
B28B1389,003,09-09-2013,273,264,727,,,,,,
B28B1389,003,10-09-2013,268,259,732,,,,,,
B28B1389,003,11-09-2013,260,251,740,,,,,,
B28B1389,003,12-09-2013,255,246,745,,,,,,
B28B1389,003,13-09-2013,253,244,747,,,,,,
B28B1389,003,14-09-2013,248,239,752,,,,,,
B28B1389,003,15-09-2013,247,238,753,,,,,,
B28B1389,003,16-09-2013,244,235,756,,,,,,
B28B1389,003,17-09-2013,243,234,757,,,,,,
B28B1389,003,18-09-2013,241,232,759,,,,,,
B28B1389,003,19-09-2013,241,232,759,,,,,,
B28B1389,003,20-09-2013,240,231,760,,,,,,
B28B1389,003,21-09-2013,241,232,759,,,,,,
B28B1389,003,22-09-2013,240,231,760,,,,,,
B28B1389,003,23-09-2013,239,230,761,,,,,,
B28B1389,003,24-09-2013,238,229,762,,,,,,
B28B1389,003,25-09-2013,238,229,762,,,,,,
B28B1389,003,26-09-2013,239,230,761,,,,,,
B28B1389,003,27-09-2013,240,231,760,,,,,,
B28B1389,003,28-09-2013,240,231,760,,,,,,
B28B1389,003,29-09-2013,241,232,759,,,,,,
B28B1389,003,30-09-2013,242,233,758,,,,,,
B28B1389,003,01-10-2013,244,235,756,,,,,,
B28B1389,003,02-10-2013,245,236,755,,,,,,
B28B1389,003,03-10-2013,246,237,754,,,,,,
B28B1389,003,04-10-2013,246,237,754,,,,,,
B28B1389,003,05-10-2013,248,239,752,,,,,,
B28B1389,003,06-10-2013,249,240,751,,,,,,
B28B1389,003,07-10-2013,250,241,750,,,,,,
B28B1389,003,08-10-2013,250,241,750,,,,,,
B28B1389,003,09-10-2013,250,241,750,,,,,,
B28B1389,003,10-10-2013,250,241,750,,,,,,
B28B1389,003,11-10-2013,251,242,749,,,,,,
B28B1389,003,12-10-2013,248,239,752,,,,,,
B28B1389,003,13-10-2013,238,229,762,,,,,,
B28B1389,003,14-10-2013,232,223,768,,,,,,
B28B1389,003,15-10-2013,226,217,774,,,,,,
B28B1389,003,16-10-2013,225,216,775,,,,,,
B28B1389,003,17-10-2013,223,214,777,,,,,,
B28B1389,003,18-10-2013,224,215,776,,,,,,
B28B1389,003,19-10-2013,221,212,779,,,,,,
B28B1389,003,20-10-2013,222,213,778,,,,,,
B28B1389,003,21-10-2013,221,212,779,,,,,,
B28B1389,003,22-10-2013,219,210,781,,,,,,
B28B1389,003,23-10-2013,214,205,786,,,,,,
B28B1389,003,24-10-2013,214,205,786,,,,,,
B28B1389,003,25-10-2013,210,201,790,,,,,,
B28B1389,003,26-10-2013,210,201,790,,,,,,
B28B1389,003,27-10-2013,208,199,792,,,,,,
B28B1389,003,28-10-2013,206,197,794,,,,,,
B28B1389,003,29-10-2013,208,199,792,,,,,,
B28B1389,003,30-10-2013,209,200,791,,,,,,
B28B1389,003,31-10-2013,207,198,793,,,,,,
B28B1389,003,01-11-2013,206,197,794,,,,,,
B28B1389,003,02-11-2013,203,194,797,,,,,,
B28B1389,003,03-11-2013,201,192,799,,,,,,
B28B1389,003,04-11-2013,191,182,809,,,,,,
B28B1389,003,05-11-2013,184,175,816,,,,,,
B28B1389,003,06-11-2013,179,170,821,,,,,,
B28B1389,003,07-11-2013,175,166,825,,,,,,
B28B1389,003,08-11-2013,172,163,828,,,,,,
B28B1389,003,09-11-2013,169,160,831,,,,,,
B28B1389,003,10-11-2013,163,154,837,,,,,,
B28B1389,003,11-11-2013,166,157,834,,,,,,
B28B1389,003,12-11-2013,164,155,836,,,,,,
B28B1389,003,13-11-2013,165,156,835,,,,,,
B28B1389,003,14-11-2013,162,153,838,,,,,,
B28B1389,003,15-11-2013,168,159,832,,,,,,
B28B1389,003,16-11-2013,169,160,831,,,,,,
B28B1389,003,17-11-2013,169,160,831,,,,,,
B28B1389,003,18-11-2013,167,158,833,,,,,,
B28B1389,003,19-11-2013,169,160,831,,,,,,
B28B1389,003,20-11-2013,170,161,830,,,,,,
B28B1389,003,21-11-2013,173,164,827,,,,,,
B28B1389,003,22-11-2013,176,167,824,,,,,,
B28B1389,003,23-11-2013,179,170,821,,,,,,
B28B1389,003,24-11-2013,180,171,820,,,,,,
B28B1389,003,25-11-2013,181,172,819,,,,,,
B28B1389,003,26-11-2013,183,174,817,,,,,,
B28B1389,003,27-11-2013,182,173,818,,,,,,
B28B1389,003,28-11-2013,183,174,817,,,,,,
B28B1389,003,29-11-2013,180,171,820,,,,,,
B28B1389,003,30-11-2013,179,170,821,,,,,,
B28B1389,003,01-12-2013,182,173,818,,,,,,
B28B1389,003,02-12-2013,183,174,817,,,,,,
B28B1389,003,03-12-2013,182,173,818,,,,,,
B28B1389,003,04-12-2013,182,173,818,,,,,,
B28B1389,003,05-12-2013,181,172,819,,,,,,
B28B1389,003,06-12-2013,176,167,824,,,,,,
B28B1389,003,07-12-2013,176,167,824,,,,,,
B28B1389,003,08-12-2013,175,166,825,,,,,,
B28B1389,003,09-12-2013,176,167,824,,,,,,
B28B1389,003,10-12-2013,178,169,822,,,,,,
B28B1389,003,11-12-2013,178,169,822,,,,,,
B28B1389,003,12-12-2013,178,169,822,,,,,,
B28B1389,003,13-12-2013,179,170,821,,,,,,
B28B1389,003,14-12-2013,180,171,820,,,,,,
B28B1389,003,15-12-2013,179,170,821,,,,,,
B28B1389,003,16-12-2013,178,169,822,,,,,,
B28B1389,003,17-12-2013,180,171,820,,,,,,
B28B1389,003,18-12-2013,180,171,820,,,,,,
B28B1389,003,19-12-2013,177,168,823,,,,,,
B28B1389,003,20-12-2013,180,171,820,,,,,,
B28B1389,003,21-12-2013,181,172,819,,,,,,
B28B1389,003,22-12-2013,179,170,821,,,,,,
B28B1389,003,23-12-2013,179,170,821,,,,,,
B28B1389,003,24-12-2013,170,161,830,,,,,,
B28B1389,003,25-12-2013,160,151,840,,,,,,
B28B1389,003,26-12-2013,156,147,844,,,,,,
B28B1389,003,27-12-2013,156,147,844,,,,,,
B28B1389,003,28-12-2013,153,144,847,,,,,,
B28B1389,003,29-12-2013,152,143,848,,,,,,
B28B1389,003,30-12-2013,154,145,846,,,,,,
B28B1389,003,31-12-2013,154,145,846,,,,,,
B28B1389,003,01-01-2014,155,146,845,,,,,,
B28B1389,003,02-01-2014,155,146,845,,,,,,
B28B1389,003,03-01-2014,159,150,841,,,,,,
B28B1389,003,04-01-2014,156,147,844,,,,,,
B28B1389,003,05-01-2014,156,147,844,,,,,,
B28B1389,003,06-01-2014,155,146,845,,,,,,
B28B1389,003,07-01-2014,157,148,843,,,,,,
B28B1389,003,08-01-2014,158,149,842,,,,,,
B28B1389,003,09-01-2014,152,143,848,,,,,,
B28B1389,003,10-01-2014,154,145,846,,,,,,
B28B1389,003,11-01-2014,154,145,846,,,,,,
B28B1389,003,12-01-2014,157,148,843,,,,,,
B28B1389,003,13-01-2014,155,146,845,,,,,,
B28B1389,003,14-01-2014,157,148,843,,,,,,
