Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
Gegevens beschikbaar:,29-10-2015,tot:,11-09-2019,,,,,,,,
Datum: ,08-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B28F1490,003,,259592,490035,2020,18-08-2015,18-08-2015,11-09-2019,2075,55,410,360


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B28F1490,003,15-01-2017,72,17,2003,,,,,,
B28F1490,003,16-01-2017,76,21,1999,,,,,,
B28F1490,003,17-01-2017,79,24,1996,,,,,,
B28F1490,003,18-01-2017,82,27,1993,,,,,,
B28F1490,003,19-01-2017,83,28,1992,,,,,,
B28F1490,003,20-01-2017,86,31,1989,,,,,,
B28F1490,003,21-01-2017,87,32,1988,,,,,,
B28F1490,003,22-01-2017,89,34,1986,,,,,,
B28F1490,003,23-01-2017,92,37,1983,,,,,,
B28F1490,003,24-01-2017,93,38,1982,,,,,,
B28F1490,003,25-01-2017,94,39,1981,,,,,,
B28F1490,003,26-01-2017,96,41,1979,,,,,,
B28F1490,003,27-01-2017,98,43,1977,,,,,,
B28F1490,003,28-01-2017,99,44,1976,,,,,,
B28F1490,003,29-01-2017,91,36,1984,,,,,,
B28F1490,003,30-01-2017,76,21,1999,,,,,,
B28F1490,003,31-01-2017,74,19,2001,,,,,,
B28F1490,003,01-02-2017,77,22,1998,,,,,,
B28F1490,003,02-02-2017,78,23,1997,,,,,,
B28F1490,003,03-02-2017,80,25,1995,,,,,,
B28F1490,003,04-02-2017,81,26,1994,,,,,,
B28F1490,003,05-02-2017,80,25,1995,,,,,,
B28F1490,003,06-02-2017,83,28,1992,,,,,,
B28F1490,003,07-02-2017,84,29,1991,,,,,,
B28F1490,003,08-02-2017,86,31,1989,,,,,,
B28F1490,003,09-02-2017,87,32,1988,,,,,,
B28F1490,003,10-02-2017,88,33,1987,,,,,,
B28F1490,003,11-02-2017,90,35,1985,,,,,,
B28F1490,003,12-02-2017,91,36,1984,,,,,,
B28F1490,003,13-02-2017,91,36,1984,,,,,,
B28F1490,003,14-02-2017,90,35,1985,,,,,,
B28F1490,003,15-02-2017,91,36,1984,,,,,,
B28F1490,003,16-02-2017,91,36,1984,,,,,,
B28F1490,003,17-02-2017,89,34,1986,,,,,,
B28F1490,003,18-02-2017,88,33,1987,,,,,,
B28F1490,003,19-02-2017,89,34,1986,,,,,,
B28F1490,003,20-02-2017,89,34,1986,,,,,,
B28F1490,003,21-02-2017,81,26,1994,,,,,,
B28F1490,003,22-02-2017,77,22,1998,,,,,,
B28F1490,003,23-02-2017,61,6,2014,,,,,,
B28F1490,003,24-02-2017,62,7,2013,,,,,,
B28F1490,003,25-02-2017,66,11,2009,,,,,,
B28F1490,003,26-02-2017,67,12,2008,,,,,,
B28F1490,003,27-02-2017,69,14,2006,,,,,,
B28F1490,003,28-02-2017,68,13,2007,,,,,,
B28F1490,003,01-03-2017,68,13,2007,,,,,,
B28F1490,003,02-03-2017,65,10,2010,,,,,,
B28F1490,003,03-03-2017,67,12,2008,,,,,,
B28F1490,003,04-03-2017,69,14,2006,,,,,,
B28F1490,003,05-03-2017,68,13,2007,,,,,,
B28F1490,003,06-03-2017,70,15,2005,,,,,,
B28F1490,003,07-03-2017,71,16,2004,,,,,,
B28F1490,003,08-03-2017,71,16,2004,,,,,,
B28F1490,003,09-03-2017,66,11,2009,,,,,,
B28F1490,003,10-03-2017,69,14,2006,,,,,,
B28F1490,003,11-03-2017,71,16,2004,,,,,,
B28F1490,003,12-03-2017,73,18,2002,,,,,,
B28F1490,003,13-03-2017,76,21,1999,,,,,,
B28F1490,003,14-03-2017,77,22,1998,,,,,,
B28F1490,003,15-03-2017,79,24,1996,,,,,,
B28F1490,003,16-03-2017,80,25,1995,,,,,,
B28F1490,003,17-03-2017,81,26,1994,,,,,,
B28F1490,003,18-03-2017,74,19,2001,,,,,,
B28F1490,003,19-03-2017,72,17,2003,,,,,,
B28F1490,003,20-03-2017,71,16,2004,,,,,,
B28F1490,003,21-03-2017,68,13,2007,,,,,,
B28F1490,003,22-03-2017,72,17,2003,,,,,,
B28F1490,003,23-03-2017,75,20,2000,,,,,,
B28F1490,003,24-03-2017,78,23,1997,,,,,,
B28F1490,003,25-03-2017,79,24,1996,,,,,,
B28F1490,003,26-03-2017,81,26,1994,,,,,,
B28F1490,003,27-03-2017,83,28,1992,,,,,,
B28F1490,003,28-03-2017,84,29,1991,,,,,,
B28F1490,003,29-03-2017,86,31,1989,,,,,,
B28F1490,003,30-03-2017,87,32,1988,,,,,,
B28F1490,003,31-03-2017,87,32,1988,,,,,,
B28F1490,003,01-04-2017,89,34,1986,,,,,,
B28F1490,003,02-04-2017,90,35,1985,,,,,,
B28F1490,003,03-04-2017,91,36,1984,,,,,,
B28F1490,003,04-04-2017,92,37,1983,,,,,,
B28F1490,003,05-04-2017,93,38,1982,,,,,,
B28F1490,003,06-04-2017,95,40,1980,,,,,,
B28F1490,003,07-04-2017,95,40,1980,,,,,,
B28F1490,003,08-04-2017,96,41,1979,,,,,,
B28F1490,003,09-04-2017,97,42,1978,,,,,,
B28F1490,003,10-04-2017,99,44,1976,,,,,,
B28F1490,003,11-04-2017,99,44,1976,,,,,,
B28F1490,003,12-04-2017,100,45,1975,,,,,,
B28F1490,003,13-04-2017,96,41,1979,,,,,,
B28F1490,003,14-04-2017,98,43,1977,,,,,,
B28F1490,003,15-04-2017,99,44,1976,,,,,,
B28F1490,003,16-04-2017,100,45,1975,,,,,,
B28F1490,003,17-04-2017,101,46,1974,,,,,,
B28F1490,003,18-04-2017,101,46,1974,,,,,,
B28F1490,003,19-04-2017,102,47,1973,,,,,,
B28F1490,003,20-04-2017,103,48,1972,,,,,,
B28F1490,003,21-04-2017,103,48,1972,,,,,,
B28F1490,003,22-04-2017,104,49,1971,,,,,,
B28F1490,003,23-04-2017,104,49,1971,,,,,,
B28F1490,003,24-04-2017,105,50,1970,,,,,,
B28F1490,003,25-04-2017,101,46,1974,,,,,,
B28F1490,003,26-04-2017,103,48,1972,,,,,,
B28F1490,003,27-04-2017,105,50,1970,,,,,,
B28F1490,003,28-04-2017,106,51,1969,,,,,,
B28F1490,003,29-04-2017,106,51,1969,,,,,,
B28F1490,003,30-04-2017,107,52,1968,,,,,,
B28F1490,003,01-05-2017,109,54,1966,,,,,,
B28F1490,003,02-05-2017,109,54,1966,,,,,,
B28F1490,003,03-05-2017,105,50,1970,,,,,,
B28F1490,003,04-05-2017,107,52,1968,,,,,,
B28F1490,003,05-05-2017,108,53,1967,,,,,,
B28F1490,003,06-05-2017,108,53,1967,,,,,,
B28F1490,003,07-05-2017,110,55,1965,,,,,,
B28F1490,003,08-05-2017,112,57,1963,,,,,,
B28F1490,003,09-05-2017,113,58,1962,,,,,,
B28F1490,003,10-05-2017,114,59,1961,,,,,,
B28F1490,003,11-05-2017,114,59,1961,,,,,,
B28F1490,003,12-05-2017,115,60,1960,,,,,,
B28F1490,003,13-05-2017,116,61,1959,,,,,,
B28F1490,003,14-05-2017,118,63,1957,,,,,,
B28F1490,003,15-05-2017,120,65,1955,,,,,,
B28F1490,003,16-05-2017,122,67,1953,,,,,,
B28F1490,003,17-05-2017,123,68,1952,,,,,,
B28F1490,003,18-05-2017,125,70,1950,,,,,,
B28F1490,003,19-05-2017,126,71,1949,,,,,,
B28F1490,003,20-05-2017,127,72,1948,,,,,,
B28F1490,003,21-05-2017,127,72,1948,,,,,,
B28F1490,003,22-05-2017,129,74,1946,,,,,,
B28F1490,003,23-05-2017,132,77,1943,,,,,,
B28F1490,003,24-05-2017,135,80,1940,,,,,,
B28F1490,003,25-05-2017,136,81,1939,,,,,,
B28F1490,003,26-05-2017,139,84,1936,,,,,,
B28F1490,003,27-05-2017,143,88,1932,,,,,,
B28F1490,003,28-05-2017,144,89,1931,,,,,,
B28F1490,003,29-05-2017,147,92,1928,,,,,,
B28F1490,003,30-05-2017,151,96,1924,,,,,,
B28F1490,003,31-05-2017,154,99,1921,,,,,,
B28F1490,003,01-06-2017,157,102,1918,,,,,,
B28F1490,003,02-06-2017,160,105,1915,,,,,,
B28F1490,003,03-06-2017,163,108,1912,,,,,,
B28F1490,003,04-06-2017,165,110,1910,,,,,,
B28F1490,003,05-06-2017,167,112,1908,,,,,,
B28F1490,003,06-06-2017,169,114,1906,,,,,,
B28F1490,003,07-06-2017,170,115,1905,,,,,,
B28F1490,003,08-06-2017,172,117,1903,,,,,,
B28F1490,003,09-06-2017,171,116,1904,,,,,,
B28F1490,003,10-06-2017,171,116,1904,,,,,,
B28F1490,003,11-06-2017,176,121,1899,,,,,,
B28F1490,003,12-06-2017,178,123,1897,,,,,,
B28F1490,003,13-06-2017,180,125,1895,,,,,,
B28F1490,003,14-06-2017,181,126,1894,,,,,,
B28F1490,003,15-06-2017,184,129,1891,,,,,,
B28F1490,003,16-06-2017,186,131,1889,,,,,,
B28F1490,003,17-06-2017,187,132,1888,,,,,,
B28F1490,003,18-06-2017,188,133,1887,,,,,,
B28F1490,003,19-06-2017,191,136,1884,,,,,,
B28F1490,003,20-06-2017,194,139,1881,,,,,,
B28F1490,003,21-06-2017,196,141,1879,,,,,,
B28F1490,003,22-06-2017,198,143,1877,,,,,,
B28F1490,003,23-06-2017,200,145,1875,,,,,,
B28F1490,003,24-06-2017,201,146,1874,,,,,,
B28F1490,003,25-06-2017,197,142,1878,,,,,,
B28F1490,003,26-06-2017,196,141,1879,,,,,,
B28F1490,003,27-06-2017,201,146,1874,,,,,,
B28F1490,003,28-06-2017,199,144,1876,,,,,,
B28F1490,003,29-06-2017,195,140,1880,,,,,,
B28F1490,003,30-06-2017,184,129,1891,,,,,,
B28F1490,003,01-07-2017,182,127,1893,,,,,,
B28F1490,003,02-07-2017,180,125,1895,,,,,,
B28F1490,003,03-07-2017,183,128,1892,,,,,,
B28F1490,003,04-07-2017,185,130,1890,,,,,,
B28F1490,003,05-07-2017,188,133,1887,,,,,,
B28F1490,003,06-07-2017,191,136,1884,,,,,,
B28F1490,003,07-07-2017,194,139,1881,,,,,,
B28F1490,003,08-07-2017,196,141,1879,,,,,,
B28F1490,003,09-07-2017,198,143,1877,,,,,,
B28F1490,003,10-07-2017,200,145,1875,,,,,,
B28F1490,003,11-07-2017,190,135,1885,,,,,,
B28F1490,003,12-07-2017,168,113,1907,,,,,,
B28F1490,003,13-07-2017,162,107,1913,,,,,,
B28F1490,003,14-07-2017,164,109,1911,,,,,,
B28F1490,003,15-07-2017,164,109,1911,,,,,,
B28F1490,003,16-07-2017,165,110,1910,,,,,,
B28F1490,003,17-07-2017,166,111,1909,,,,,,
B28F1490,003,18-07-2017,171,116,1904,,,,,,
B28F1490,003,19-07-2017,175,120,1900,,,,,,
B28F1490,003,20-07-2017,175,120,1900,,,,,,
B28F1490,003,21-07-2017,178,123,1897,,,,,,
B28F1490,003,22-07-2017,181,126,1894,,,,,,
B28F1490,003,23-07-2017,175,120,1900,,,,,,
B28F1490,003,24-07-2017,170,115,1905,,,,,,
B28F1490,003,25-07-2017,166,111,1909,,,,,,
B28F1490,003,26-07-2017,158,103,1917,,,,,,
B28F1490,003,27-07-2017,161,106,1914,,,,,,
B28F1490,003,28-07-2017,165,110,1910,,,,,,
B28F1490,003,29-07-2017,167,112,1908,,,,,,
B28F1490,003,30-07-2017,169,114,1906,,,,,,
B28F1490,003,31-07-2017,162,107,1913,,,,,,
B28F1490,003,01-08-2017,166,111,1909,,,,,,
B28F1490,003,02-08-2017,168,113,1907,,,,,,
B28F1490,003,03-08-2017,169,114,1906,,,,,,
B28F1490,003,04-08-2017,173,118,1902,,,,,,
B28F1490,003,05-08-2017,175,120,1900,,,,,,
B28F1490,003,06-08-2017,173,118,1902,,,,,,
B28F1490,003,07-08-2017,177,122,1898,,,,,,
B28F1490,003,08-08-2017,179,124,1896,,,,,,
B28F1490,003,09-08-2017,179,124,1896,,,,,,
B28F1490,003,10-08-2017,182,127,1893,,,,,,
B28F1490,003,11-08-2017,180,125,1895,,,,,,
B28F1490,003,12-08-2017,176,121,1899,,,,,,
B28F1490,003,13-08-2017,173,118,1902,,,,,,
B28F1490,003,14-08-2017,177,122,1898,,,,,,
B28F1490,003,15-08-2017,180,125,1895,,,,,,
B28F1490,003,16-08-2017,146,91,1929,,,,,,
B28F1490,003,17-08-2017,149,94,1926,,,,,,
B28F1490,003,18-08-2017,148,93,1927,,,,,,
B28F1490,003,19-08-2017,143,88,1932,,,,,,
B28F1490,003,20-08-2017,138,83,1937,,,,,,
B28F1490,003,21-08-2017,142,87,1933,,,,,,
B28F1490,003,22-08-2017,146,91,1929,,,,,,
B28F1490,003,23-08-2017,150,95,1925,,,,,,
B28F1490,003,24-08-2017,153,98,1922,,,,,,
B28F1490,003,25-08-2017,156,101,1919,,,,,,
B28F1490,003,26-08-2017,158,103,1917,,,,,,
B28F1490,003,27-08-2017,162,107,1913,,,,,,
B28F1490,003,28-08-2017,165,110,1910,,,,,,
B28F1490,003,29-08-2017,168,113,1907,,,,,,
B28F1490,003,30-08-2017,168,113,1907,,,,,,
B28F1490,003,31-08-2017,160,105,1915,,,,,,
B28F1490,003,01-09-2017,160,105,1915,,,,,,
B28F1490,003,02-09-2017,163,108,1912,,,,,,
B28F1490,003,03-09-2017,163,108,1912,,,,,,
B28F1490,003,04-09-2017,167,112,1908,,,,,,
B28F1490,003,05-09-2017,169,114,1906,,,,,,
B28F1490,003,06-09-2017,164,109,1911,,,,,,
B28F1490,003,07-09-2017,159,104,1916,,,,,,
B28F1490,003,08-09-2017,153,98,1922,,,,,,
B28F1490,003,09-09-2017,129,74,1946,,,,,,
B28F1490,003,10-09-2017,120,65,1955,,,,,,
B28F1490,003,11-09-2017,127,72,1948,,,,,,
B28F1490,003,12-09-2017,132,77,1943,,,,,,
B28F1490,003,13-09-2017,121,66,1954,,,,,,
B28F1490,003,14-09-2017,125,70,1950,,,,,,
B28F1490,003,15-09-2017,117,62,1958,,,,,,
B28F1490,003,16-09-2017,118,63,1957,,,,,,
B28F1490,003,17-09-2017,120,65,1955,,,,,,
B28F1490,003,18-09-2017,123,68,1952,,,,,,
B28F1490,003,19-09-2017,121,66,1954,,,,,,
B28F1490,003,20-09-2017,124,69,1951,,,,,,
B28F1490,003,21-09-2017,127,72,1948,,,,,,
B28F1490,003,22-09-2017,130,75,1945,,,,,,
B28F1490,003,23-09-2017,131,76,1944,,,,,,
B28F1490,003,24-09-2017,133,78,1942,,,,,,
B28F1490,003,25-09-2017,134,79,1941,,,,,,
B28F1490,003,26-09-2017,135,80,1940,,,,,,
B28F1490,003,27-09-2017,136,81,1939,,,,,,
B28F1490,003,28-09-2017,137,82,1938,,,,,,
B28F1490,003,29-09-2017,136,81,1939,,,,,,
B28F1490,003,30-09-2017,111,56,1964,,,,,,
B28F1490,003,01-10-2017,88,33,1987,,,,,,
B28F1490,003,02-10-2017,94,39,1981,,,,,,
B28F1490,003,03-10-2017,99,44,1976,,,,,,
B28F1490,003,04-10-2017,104,49,1971,,,,,,
B28F1490,003,05-10-2017,91,36,1984,,,,,,
B28F1490,003,06-10-2017,89,34,1986,,,,,,
B28F1490,003,07-10-2017,87,32,1988,,,,,,
B28F1490,003,08-10-2017,78,23,1997,,,,,,
B28F1490,003,09-10-2017,83,28,1992,,,,,,
B28F1490,003,10-10-2017,84,29,1991,,,,,,
B28F1490,003,11-10-2017,86,31,1989,,,,,,
B28F1490,003,12-10-2017,91,36,1984,,,,,,
B28F1490,003,13-10-2017,94,39,1981,,,,,,
B28F1490,003,14-10-2017,98,43,1977,,,,,,
B28F1490,003,15-10-2017,100,45,1975,,,,,,
B28F1490,003,16-10-2017,103,48,1972,,,,,,
B28F1490,003,17-10-2017,106,51,1969,,,,,,
B28F1490,003,18-10-2017,107,52,1968,,,,,,
B28F1490,003,19-10-2017,109,54,1966,,,,,,
B28F1490,003,20-10-2017,109,54,1966,,,,,,
B28F1490,003,21-10-2017,108,53,1967,,,,,,
B28F1490,003,22-10-2017,104,49,1971,,,,,,
B28F1490,003,23-10-2017,100,45,1975,,,,,,
B28F1490,003,24-10-2017,101,46,1974,,,,,,
B28F1490,003,25-10-2017,100,45,1975,,,,,,
B28F1490,003,26-10-2017,102,47,1973,,,,,,
B28F1490,003,27-10-2017,104,49,1971,,,,,,
B28F1490,003,28-10-2017,105,50,1970,,,,,,
B28F1490,003,29-10-2017,96,41,1979,,,,,,
B28F1490,003,30-10-2017,99,44,1976,,,,,,
B28F1490,003,31-10-2017,101,46,1974,,,,,,
B28F1490,003,01-11-2017,101,46,1974,,,,,,
B28F1490,003,02-11-2017,102,47,1973,,,,,,
B28F1490,003,03-11-2017,103,48,1972,,,,,,
B28F1490,003,04-11-2017,103,48,1972,,,,,,
B28F1490,003,05-11-2017,104,49,1971,,,,,,
B28F1490,003,06-11-2017,107,52,1968,,,,,,
B28F1490,003,07-11-2017,107,52,1968,,,,,,
B28F1490,003,08-11-2017,108,53,1967,,,,,,
B28F1490,003,09-11-2017,109,54,1966,,,,,,
B28F1490,003,10-11-2017,106,51,1969,,,,,,
B28F1490,003,11-11-2017,93,38,1982,,,,,,
B28F1490,003,12-11-2017,90,35,1985,,,,,,
B28F1490,003,13-11-2017,91,36,1984,,,,,,
B28F1490,003,14-11-2017,93,38,1982,,,,,,
B28F1490,003,15-11-2017,93,38,1982,,,,,,
B28F1490,003,16-11-2017,94,39,1981,,,,,,
B28F1490,003,17-11-2017,94,39,1981,,,,,,
B28F1490,003,18-11-2017,94,39,1981,,,,,,
B28F1490,003,19-11-2017,93,38,1982,,,,,,
B28F1490,003,20-11-2017,92,37,1983,,,,,,
B28F1490,003,21-11-2017,71,16,2004,,,,,,
B28F1490,003,22-11-2017,72,17,2003,,,,,,
B28F1490,003,23-11-2017,76,21,1999,,,,,,
B28F1490,003,24-11-2017,75,20,2000,,,,,,
B28F1490,003,25-11-2017,77,22,1998,,,,,,
B28F1490,003,26-11-2017,78,23,1997,,,,,,
B28F1490,003,27-11-2017,75,20,2000,,,,,,
B28F1490,003,28-11-2017,73,18,2002,,,,,,
B28F1490,003,29-11-2017,76,21,1999,,,,,,
B28F1490,003,30-11-2017,78,23,1997,,,,,,
B28F1490,003,01-12-2017,81,26,1994,,,,,,
B28F1490,003,02-12-2017,83,28,1992,,,,,,
B28F1490,003,03-12-2017,82,27,1993,,,,,,
B28F1490,003,04-12-2017,82,27,1993,,,,,,
B28F1490,003,05-12-2017,82,27,1993,,,,,,
B28F1490,003,06-12-2017,83,28,1992,,,,,,
B28F1490,003,07-12-2017,84,29,1991,,,,,,
B28F1490,003,08-12-2017,78,23,1997,,,,,,
B28F1490,003,09-12-2017,75,20,2000,,,,,,
B28F1490,003,10-12-2017,70,15,2005,,,,,,
B28F1490,003,11-12-2017,69,14,2006,,,,,,
B28F1490,003,12-12-2017,70,15,2005,,,,,,
B28F1490,003,13-12-2017,64,9,2011,,,,,,
B28F1490,003,14-12-2017,59,4,2016,,,,,,
B28F1490,003,15-12-2017,63,8,2012,,,,,,
B28F1490,003,16-12-2017,67,12,2008,,,,,,
B28F1490,003,17-12-2017,69,14,2006,,,,,,
B28F1490,003,18-12-2017,66,11,2009,,,,,,
B28F1490,003,19-12-2017,68,13,2007,,,,,,
B28F1490,003,20-12-2017,68,13,2007,,,,,,
B28F1490,003,21-12-2017,69,14,2006,,,,,,
B28F1490,003,22-12-2017,71,16,2004,,,,,,
B28F1490,003,23-12-2017,72,17,2003,,,,,,
B28F1490,003,24-12-2017,73,18,2002,,,,,,
B28F1490,003,25-12-2017,74,19,2001,,,,,,
B28F1490,003,26-12-2017,76,21,1999,,,,,,
B28F1490,003,27-12-2017,76,21,1999,,,,,,
B28F1490,003,28-12-2017,78,23,1997,,,,,,
B28F1490,003,29-12-2017,79,24,1996,,,,,,
B28F1490,003,30-12-2017,76,21,1999,,,,,,
B28F1490,003,31-12-2017,69,14,2006,,,,,,
B28F1490,003,01-01-2018,61,6,2014,,,,,,
B28F1490,003,02-01-2018,63,8,2012,,,,,,
B28F1490,003,03-01-2018,59,4,2016,,,,,,
B28F1490,003,04-01-2018,58,3,2017,,,,,,
B28F1490,003,05-01-2018,60,5,2015,,,,,,
B28F1490,003,06-01-2018,63,8,2012,,,,,,
B28F1490,003,07-01-2018,67,12,2008,,,,,,
B28F1490,003,08-01-2018,69,14,2006,,,,,,
B28F1490,003,09-01-2018,71,16,2004,,,,,,
B28F1490,003,10-01-2018,72,17,2003,,,,,,
B28F1490,003,11-01-2018,73,18,2002,,,,,,
B28F1490,003,12-01-2018,74,19,2001,,,,,,
B28F1490,003,13-01-2018,75,20,2000,,,,,,
B28F1490,003,14-01-2018,76,21,1999,,,,,,
B28F1490,003,15-01-2018,76,21,1999,,,,,,
B28F1490,003,16-01-2018,68,13,2007,,,,,,
B28F1490,003,17-01-2018,66,11,2009,,,,,,
B28F1490,003,18-01-2018,59,4,2016,,,,,,
B28F1490,003,19-01-2018,64,9,2011,,,,,,
B28F1490,003,20-01-2018,65,10,2010,,,,,,
B28F1490,003,21-01-2018,67,12,2008,,,,,,
B28F1490,003,22-01-2018,67,12,2008,,,,,,
B28F1490,003,23-01-2018,69,14,2006,,,,,,
B28F1490,003,24-01-2018,69,14,2006,,,,,,
B28F1490,003,25-01-2018,70,15,2005,,,,,,
B28F1490,003,26-01-2018,72,17,2003,,,,,,
B28F1490,003,27-01-2018,74,19,2001,,,,,,
B28F1490,003,28-01-2018,74,19,2001,,,,,,
B28F1490,003,29-01-2018,74,19,2001,,,,,,
B28F1490,003,30-01-2018,71,16,2004,,,,,,
B28F1490,003,31-01-2018,71,16,2004,,,,,,
B28F1490,003,01-02-2018,71,16,2004,,,,,,
B28F1490,003,02-02-2018,67,12,2008,,,,,,
B28F1490,003,03-02-2018,69,14,2006,,,,,,
B28F1490,003,04-02-2018,72,17,2003,,,,,,
B28F1490,003,05-02-2018,73,18,2002,,,,,,
B28F1490,003,06-02-2018,75,20,2000,,,,,,
B28F1490,003,07-02-2018,77,22,1998,,,,,,
B28F1490,003,08-02-2018,80,25,1995,,,,,,
B28F1490,003,09-02-2018,81,26,1994,,,,,,
B28F1490,003,10-02-2018,82,27,1993,,,,,,
B28F1490,003,11-02-2018,78,23,1997,,,,,,
B28F1490,003,12-02-2018,76,21,1999,,,,,,
B28F1490,003,13-02-2018,75,20,2000,,,,,,
B28F1490,003,14-02-2018,77,22,1998,,,,,,
B28F1490,003,15-02-2018,78,23,1997,,,,,,
B28F1490,003,16-02-2018,79,24,1996,,,,,,
B28F1490,003,17-02-2018,80,25,1995,,,,,,
B28F1490,003,18-02-2018,81,26,1994,,,,,,
B28F1490,003,19-02-2018,82,27,1993,,,,,,
B28F1490,003,20-02-2018,83,28,1992,,,,,,
B28F1490,003,21-02-2018,85,30,1990,,,,,,
B28F1490,003,22-02-2018,87,32,1988,,,,,,
B28F1490,003,23-02-2018,88,33,1987,,,,,,
B28F1490,003,24-02-2018,90,35,1985,,,,,,
B28F1490,003,25-02-2018,92,37,1983,,,,,,
B28F1490,003,26-02-2018,94,39,1981,,,,,,
B28F1490,003,27-02-2018,95,40,1980,,,,,,
B28F1490,003,28-02-2018,97,42,1978,,,,,,
B28F1490,003,01-03-2018,99,44,1976,,,,,,
B28F1490,003,02-03-2018,101,46,1974,,,,,,
B28F1490,003,03-03-2018,104,49,1971,,,,,,
B28F1490,003,04-03-2018,106,51,1969,,,,,,
B28F1490,003,05-03-2018,103,48,1972,,,,,,
B28F1490,003,06-03-2018,101,46,1974,,,,,,
B28F1490,003,07-03-2018,99,44,1976,,,,,,
B28F1490,003,08-03-2018,93,38,1982,,,,,,
B28F1490,003,09-03-2018,91,36,1984,,,,,,
B28F1490,003,10-03-2018,87,32,1988,,,,,,
B28F1490,003,11-03-2018,87,32,1988,,,,,,
B28F1490,003,12-03-2018,89,34,1986,,,,,,
B28F1490,003,13-03-2018,87,32,1988,,,,,,
B28F1490,003,14-03-2018,83,28,1992,,,,,,
B28F1490,003,15-03-2018,85,30,1990,,,,,,
B28F1490,003,16-03-2018,86,31,1989,,,,,,
B28F1490,003,17-03-2018,88,33,1987,,,,,,
B28F1490,003,18-03-2018,92,37,1983,,,,,,
B28F1490,003,19-03-2018,94,39,1981,,,,,,
B28F1490,003,20-03-2018,95,40,1980,,,,,,
B28F1490,003,21-03-2018,97,42,1978,,,,,,
B28F1490,003,22-03-2018,94,39,1981,,,,,,
B28F1490,003,23-03-2018,94,39,1981,,,,,,
B28F1490,003,24-03-2018,95,40,1980,,,,,,
B28F1490,003,25-03-2018,98,43,1977,,,,,,
B28F1490,003,26-03-2018,99,44,1976,,,,,,
B28F1490,003,27-03-2018,99,44,1976,,,,,,
B28F1490,003,28-03-2018,99,44,1976,,,,,,
B28F1490,003,29-03-2018,80,25,1995,,,,,,
B28F1490,003,30-03-2018,79,24,1996,,,,,,
B28F1490,003,31-03-2018,75,20,2000,,,,,,
B28F1490,003,01-04-2018,74,19,2001,,,,,,
B28F1490,003,02-04-2018,77,22,1998,,,,,,
B28F1490,003,03-04-2018,79,24,1996,,,,,,
B28F1490,003,04-04-2018,82,27,1993,,,,,,
B28F1490,003,05-04-2018,79,24,1996,,,,,,
B28F1490,003,06-04-2018,81,26,1994,,,,,,
B28F1490,003,07-04-2018,84,29,1991,,,,,,
B28F1490,003,08-04-2018,86,31,1989,,,,,,
B28F1490,003,09-04-2018,88,33,1987,,,,,,
B28F1490,003,10-04-2018,90,35,1985,,,,,,
B28F1490,003,11-04-2018,92,37,1983,,,,,,
B28F1490,003,12-04-2018,94,39,1981,,,,,,
B28F1490,003,13-04-2018,96,41,1979,,,,,,
B28F1490,003,14-04-2018,98,43,1977,,,,,,
B28F1490,003,15-04-2018,95,40,1980,,,,,,
B28F1490,003,16-04-2018,97,42,1978,,,,,,
B28F1490,003,17-04-2018,100,45,1975,,,,,,
B28F1490,003,18-04-2018,102,47,1973,,,,,,
B28F1490,003,19-04-2018,102,47,1973,,,,,,
B28F1490,003,20-04-2018,104,49,1971,,,,,,
B28F1490,003,21-04-2018,105,50,1970,,,,,,
B28F1490,003,22-04-2018,106,51,1969,,,,,,
B28F1490,003,23-04-2018,108,53,1967,,,,,,
B28F1490,003,24-04-2018,109,54,1966,,,,,,
B28F1490,003,25-04-2018,110,55,1965,,,,,,
B28F1490,003,26-04-2018,110,55,1965,,,,,,
B28F1490,003,27-04-2018,111,56,1964,,,,,,
B28F1490,003,28-04-2018,113,58,1962,,,,,,
B28F1490,003,29-04-2018,113,58,1962,,,,,,
B28F1490,003,30-04-2018,80,25,1995,,,,,,
B28F1490,003,01-05-2018,84,29,1991,,,,,,
B28F1490,003,02-05-2018,87,32,1988,,,,,,
B28F1490,003,03-05-2018,92,37,1983,,,,,,
B28F1490,003,04-05-2018,96,41,1979,,,,,,
B28F1490,003,05-05-2018,100,45,1975,,,,,,
B28F1490,003,06-05-2018,103,48,1972,,,,,,
B28F1490,003,07-05-2018,106,51,1969,,,,,,
B28F1490,003,08-05-2018,109,54,1966,,,,,,
B28F1490,003,09-05-2018,113,58,1962,,,,,,
B28F1490,003,10-05-2018,113,58,1962,,,,,,
