Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
Gegevens beschikbaar:,29-10-2015,tot:,28-08-2019,,,,,,,,
Datum: ,08-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B29A0849,004,,265074,495009,2059,02-09-2015,02-09-2015,26-10-2015,2124,65,,
B29A0849,004,,265074,495009,2059,26-10-2015,26-10-2015,28-08-2019,2124,65,,


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B29A0849,004,21-12-2016,175,110,1949,,,,,,
B29A0849,004,22-12-2016,174,109,1950,,,,,,
B29A0849,004,23-12-2016,173,108,1951,,,,,,
B29A0849,004,24-12-2016,172,107,1952,,,,,,
B29A0849,004,25-12-2016,172,107,1952,,,,,,
B29A0849,004,26-12-2016,171,106,1953,,,,,,
B29A0849,004,27-12-2016,172,107,1952,,,,,,
B29A0849,004,28-12-2016,172,107,1952,,,,,,
B29A0849,004,29-12-2016,172,107,1952,,,,,,
B29A0849,004,30-12-2016,172,107,1952,,,,,,
B29A0849,004,31-12-2016,172,107,1952,,,,,,
B29A0849,004,01-01-2017,171,106,1953,,,,,,
B29A0849,004,02-01-2017,171,106,1953,,,,,,
B29A0849,004,03-01-2017,171,106,1953,,,,,,
B29A0849,004,04-01-2017,168,103,1956,,,,,,
B29A0849,004,05-01-2017,168,103,1956,,,,,,
B29A0849,004,06-01-2017,169,104,1955,,,,,,
B29A0849,004,07-01-2017,169,104,1955,,,,,,
B29A0849,004,08-01-2017,169,104,1955,,,,,,
B29A0849,004,09-01-2017,167,102,1957,,,,,,
B29A0849,004,10-01-2017,165,100,1959,,,,,,
B29A0849,004,11-01-2017,164,99,1960,,,,,,
B29A0849,004,12-01-2017,163,98,1961,,,,,,
B29A0849,004,13-01-2017,158,93,1966,,,,,,
B29A0849,004,14-01-2017,154,89,1970,,,,,,
B29A0849,004,15-01-2017,151,86,1973,,,,,,
B29A0849,004,16-01-2017,151,86,1973,,,,,,
B29A0849,004,17-01-2017,151,86,1973,,,,,,
B29A0849,004,18-01-2017,151,86,1973,,,,,,
B29A0849,004,19-01-2017,151,86,1973,,,,,,
B29A0849,004,20-01-2017,151,86,1973,,,,,,
B29A0849,004,21-01-2017,152,87,1972,,,,,,
B29A0849,004,22-01-2017,152,87,1972,,,,,,
B29A0849,004,23-01-2017,153,88,1971,,,,,,
B29A0849,004,24-01-2017,153,88,1971,,,,,,
B29A0849,004,25-01-2017,154,89,1970,,,,,,
B29A0849,004,26-01-2017,155,90,1969,,,,,,
B29A0849,004,27-01-2017,155,90,1969,,,,,,
B29A0849,004,28-01-2017,156,91,1968,,,,,,
B29A0849,004,29-01-2017,154,89,1970,,,,,,
B29A0849,004,30-01-2017,146,81,1978,,,,,,
B29A0849,004,31-01-2017,143,78,1981,,,,,,
B29A0849,004,01-02-2017,143,78,1981,,,,,,
B29A0849,004,02-02-2017,142,77,1982,,,,,,
B29A0849,004,03-02-2017,142,77,1982,,,,,,
B29A0849,004,04-02-2017,142,77,1982,,,,,,
B29A0849,004,05-02-2017,141,76,1983,,,,,,
B29A0849,004,06-02-2017,143,78,1981,,,,,,
B29A0849,004,07-02-2017,143,78,1981,,,,,,
B29A0849,004,08-02-2017,144,79,1980,,,,,,
B29A0849,004,09-02-2017,144,79,1980,,,,,,
B29A0849,004,10-02-2017,145,80,1979,,,,,,
B29A0849,004,11-02-2017,145,80,1979,,,,,,
B29A0849,004,12-02-2017,147,82,1977,,,,,,
B29A0849,004,13-02-2017,147,82,1977,,,,,,
B29A0849,004,14-02-2017,147,82,1977,,,,,,
B29A0849,004,15-02-2017,148,83,1976,,,,,,
B29A0849,004,16-02-2017,148,83,1976,,,,,,
B29A0849,004,17-02-2017,147,82,1977,,,,,,
B29A0849,004,18-02-2017,147,82,1977,,,,,,
B29A0849,004,19-02-2017,147,82,1977,,,,,,
B29A0849,004,20-02-2017,147,82,1977,,,,,,
B29A0849,004,21-02-2017,143,78,1981,,,,,,
B29A0849,004,22-02-2017,139,74,1985,,,,,,
B29A0849,004,23-02-2017,128,63,1996,,,,,,
B29A0849,004,24-02-2017,122,57,2002,,,,,,
B29A0849,004,25-02-2017,121,56,2003,,,,,,
B29A0849,004,26-02-2017,117,52,2007,,,,,,
B29A0849,004,27-02-2017,118,53,2006,,,,,,
B29A0849,004,28-02-2017,115,50,2009,,,,,,
B29A0849,004,01-03-2017,113,48,2011,,,,,,
B29A0849,004,02-03-2017,110,45,2014,,,,,,
B29A0849,004,03-03-2017,109,44,2015,,,,,,
B29A0849,004,04-03-2017,109,44,2015,,,,,,
B29A0849,004,05-03-2017,109,44,2015,,,,,,
B29A0849,004,06-03-2017,110,45,2014,,,,,,
B29A0849,004,07-03-2017,114,49,2010,,,,,,
B29A0849,004,08-03-2017,115,50,2009,,,,,,
B29A0849,004,09-03-2017,109,44,2015,,,,,,
B29A0849,004,10-03-2017,112,47,2012,,,,,,
B29A0849,004,11-03-2017,113,48,2011,,,,,,
B29A0849,004,12-03-2017,115,50,2009,,,,,,
B29A0849,004,13-03-2017,119,54,2005,,,,,,
B29A0849,004,14-03-2017,122,57,2002,,,,,,
B29A0849,004,15-03-2017,124,59,2000,,,,,,
B29A0849,004,16-03-2017,125,60,1999,,,,,,
B29A0849,004,17-03-2017,126,61,1998,,,,,,
B29A0849,004,18-03-2017,118,53,2006,,,,,,
B29A0849,004,19-03-2017,116,51,2008,,,,,,
B29A0849,004,20-03-2017,113,48,2011,,,,,,
B29A0849,004,21-03-2017,109,44,2015,,,,,,
B29A0849,004,22-03-2017,113,48,2011,,,,,,
B29A0849,004,23-03-2017,116,51,2008,,,,,,
B29A0849,004,24-03-2017,120,55,2004,,,,,,
B29A0849,004,25-03-2017,123,58,2001,,,,,,
B29A0849,004,26-03-2017,125,60,1999,,,,,,
B29A0849,004,27-03-2017,127,62,1997,,,,,,
B29A0849,004,28-03-2017,129,64,1995,,,,,,
B29A0849,004,29-03-2017,130,65,1994,,,,,,
B29A0849,004,30-03-2017,132,67,1992,,,,,,
B29A0849,004,31-03-2017,132,67,1992,,,,,,
B29A0849,004,01-04-2017,134,69,1990,,,,,,
B29A0849,004,02-04-2017,135,70,1989,,,,,,
B29A0849,004,03-04-2017,137,72,1987,,,,,,
B29A0849,004,04-04-2017,139,74,1985,,,,,,
B29A0849,004,05-04-2017,140,75,1984,,,,,,
B29A0849,004,06-04-2017,141,76,1983,,,,,,
B29A0849,004,07-04-2017,142,77,1982,,,,,,
B29A0849,004,08-04-2017,143,78,1981,,,,,,
B29A0849,004,09-04-2017,144,79,1980,,,,,,
B29A0849,004,10-04-2017,144,79,1980,,,,,,
B29A0849,004,11-04-2017,146,81,1978,,,,,,
B29A0849,004,12-04-2017,146,81,1978,,,,,,
B29A0849,004,13-04-2017,144,79,1980,,,,,,
B29A0849,004,14-04-2017,146,81,1978,,,,,,
B29A0849,004,15-04-2017,146,81,1978,,,,,,
B29A0849,004,16-04-2017,148,83,1976,,,,,,
B29A0849,004,17-04-2017,149,84,1975,,,,,,
B29A0849,004,18-04-2017,149,84,1975,,,,,,
B29A0849,004,19-04-2017,150,85,1974,,,,,,
B29A0849,004,20-04-2017,151,86,1973,,,,,,
B29A0849,004,21-04-2017,151,86,1973,,,,,,
B29A0849,004,22-04-2017,151,86,1973,,,,,,
B29A0849,004,23-04-2017,152,87,1972,,,,,,
B29A0849,004,24-04-2017,152,87,1972,,,,,,
B29A0849,004,25-04-2017,149,84,1975,,,,,,
B29A0849,004,26-04-2017,152,87,1972,,,,,,
B29A0849,004,27-04-2017,153,88,1971,,,,,,
B29A0849,004,28-04-2017,154,89,1970,,,,,,
B29A0849,004,29-04-2017,154,89,1970,,,,,,
B29A0849,004,30-04-2017,155,90,1969,,,,,,
B29A0849,004,01-05-2017,156,91,1968,,,,,,
B29A0849,004,02-05-2017,156,91,1968,,,,,,
B29A0849,004,03-05-2017,155,90,1969,,,,,,
B29A0849,004,04-05-2017,156,91,1968,,,,,,
B29A0849,004,05-05-2017,156,91,1968,,,,,,
B29A0849,004,06-05-2017,156,91,1968,,,,,,
B29A0849,004,07-05-2017,157,92,1967,,,,,,
B29A0849,004,08-05-2017,158,93,1966,,,,,,
B29A0849,004,09-05-2017,159,94,1965,,,,,,
B29A0849,004,10-05-2017,159,94,1965,,,,,,
B29A0849,004,11-05-2017,159,94,1965,,,,,,
B29A0849,004,12-05-2017,160,95,1964,,,,,,
B29A0849,004,13-05-2017,160,95,1964,,,,,,
B29A0849,004,14-05-2017,162,97,1962,,,,,,
B29A0849,004,15-05-2017,163,98,1961,,,,,,
B29A0849,004,16-05-2017,164,99,1960,,,,,,
B29A0849,004,17-05-2017,164,99,1960,,,,,,
B29A0849,004,18-05-2017,165,100,1959,,,,,,
B29A0849,004,19-05-2017,165,100,1959,,,,,,
B29A0849,004,20-05-2017,166,101,1958,,,,,,
B29A0849,004,21-05-2017,167,102,1957,,,,,,
B29A0849,004,22-05-2017,168,103,1956,,,,,,
B29A0849,004,23-05-2017,169,104,1955,,,,,,
B29A0849,004,24-05-2017,171,106,1953,,,,,,
B29A0849,004,25-05-2017,171,106,1953,,,,,,
B29A0849,004,26-05-2017,172,107,1952,,,,,,
B29A0849,004,27-05-2017,173,108,1951,,,,,,
B29A0849,004,28-05-2017,173,108,1951,,,,,,
B29A0849,004,29-05-2017,174,109,1950,,,,,,
B29A0849,004,30-05-2017,175,110,1949,,,,,,
B29A0849,004,31-05-2017,176,111,1948,,,,,,
B29A0849,004,01-06-2017,177,112,1947,,,,,,
B29A0849,004,02-06-2017,178,113,1946,,,,,,
B29A0849,004,03-06-2017,178,113,1946,,,,,,
B29A0849,004,04-06-2017,179,114,1945,,,,,,
B29A0849,004,05-06-2017,180,115,1944,,,,,,
B29A0849,004,06-06-2017,180,115,1944,,,,,,
B29A0849,004,07-06-2017,181,116,1943,,,,,,
B29A0849,004,08-06-2017,182,117,1942,,,,,,
B29A0849,004,09-06-2017,181,116,1943,,,,,,
B29A0849,004,10-06-2017,182,117,1942,,,,,,
B29A0849,004,11-06-2017,183,118,1941,,,,,,
B29A0849,004,12-06-2017,183,118,1941,,,,,,
B29A0849,004,13-06-2017,184,119,1940,,,,,,
B29A0849,004,14-06-2017,185,120,1939,,,,,,
B29A0849,004,15-06-2017,186,121,1938,,,,,,
B29A0849,004,16-06-2017,187,122,1937,,,,,,
B29A0849,004,17-06-2017,188,123,1936,,,,,,
B29A0849,004,18-06-2017,189,124,1935,,,,,,
B29A0849,004,19-06-2017,190,125,1934,,,,,,
B29A0849,004,20-06-2017,191,126,1933,,,,,,
B29A0849,004,21-06-2017,192,127,1932,,,,,,
B29A0849,004,22-06-2017,193,128,1931,,,,,,
B29A0849,004,23-06-2017,194,129,1930,,,,,,
B29A0849,004,24-06-2017,194,129,1930,,,,,,
B29A0849,004,25-06-2017,192,127,1932,,,,,,
B29A0849,004,26-06-2017,192,127,1932,,,,,,
B29A0849,004,27-06-2017,193,128,1931,,,,,,
B29A0849,004,28-06-2017,192,127,1932,,,,,,
B29A0849,004,29-06-2017,192,127,1932,,,,,,
B29A0849,004,30-06-2017,190,125,1934,,,,,,
B29A0849,004,01-07-2017,189,124,1935,,,,,,
B29A0849,004,02-07-2017,189,124,1935,,,,,,
B29A0849,004,03-07-2017,190,125,1934,,,,,,
B29A0849,004,04-07-2017,191,126,1933,,,,,,
B29A0849,004,05-07-2017,192,127,1932,,,,,,
B29A0849,004,06-07-2017,193,128,1931,,,,,,
B29A0849,004,07-07-2017,194,129,1930,,,,,,
B29A0849,004,08-07-2017,195,130,1929,,,,,,
B29A0849,004,09-07-2017,196,131,1928,,,,,,
B29A0849,004,10-07-2017,196,131,1928,,,,,,
B29A0849,004,11-07-2017,196,131,1928,,,,,,
B29A0849,004,12-07-2017,193,128,1931,,,,,,
B29A0849,004,13-07-2017,192,127,1932,,,,,,
B29A0849,004,14-07-2017,191,126,1933,,,,,,
B29A0849,004,15-07-2017,191,126,1933,,,,,,
B29A0849,004,16-07-2017,192,127,1932,,,,,,
B29A0849,004,17-07-2017,193,128,1931,,,,,,
B29A0849,004,18-07-2017,194,129,1930,,,,,,
B29A0849,004,19-07-2017,195,130,1929,,,,,,
B29A0849,004,20-07-2017,195,130,1929,,,,,,
B29A0849,004,21-07-2017,196,131,1928,,,,,,
B29A0849,004,22-07-2017,196,131,1928,,,,,,
B29A0849,004,23-07-2017,195,130,1929,,,,,,
B29A0849,004,24-07-2017,192,127,1932,,,,,,
B29A0849,004,25-07-2017,187,122,1937,,,,,,
B29A0849,004,26-07-2017,185,120,1939,,,,,,
B29A0849,004,27-07-2017,185,120,1939,,,,,,
B29A0849,004,28-07-2017,186,121,1938,,,,,,
B29A0849,004,29-07-2017,186,121,1938,,,,,,
B29A0849,004,30-07-2017,187,122,1937,,,,,,
B29A0849,004,31-07-2017,186,121,1938,,,,,,
B29A0849,004,01-08-2017,186,121,1938,,,,,,
B29A0849,004,02-08-2017,187,122,1937,,,,,,
B29A0849,004,03-08-2017,187,122,1937,,,,,,
B29A0849,004,04-08-2017,189,124,1935,,,,,,
B29A0849,004,05-08-2017,190,125,1934,,,,,,
B29A0849,004,06-08-2017,190,125,1934,,,,,,
B29A0849,004,07-08-2017,191,126,1933,,,,,,
B29A0849,004,08-08-2017,192,127,1932,,,,,,
B29A0849,004,09-08-2017,193,128,1931,,,,,,
B29A0849,004,10-08-2017,194,129,1930,,,,,,
B29A0849,004,11-08-2017,193,128,1931,,,,,,
B29A0849,004,12-08-2017,192,127,1932,,,,,,
B29A0849,004,13-08-2017,192,127,1932,,,,,,
B29A0849,004,14-08-2017,193,128,1931,,,,,,
B29A0849,004,15-08-2017,194,129,1930,,,,,,
B29A0849,004,16-08-2017,190,125,1934,,,,,,
B29A0849,004,17-08-2017,189,124,1935,,,,,,
B29A0849,004,18-08-2017,187,122,1937,,,,,,
B29A0849,004,19-08-2017,183,118,1941,,,,,,
B29A0849,004,20-08-2017,180,115,1944,,,,,,
B29A0849,004,21-08-2017,180,115,1944,,,,,,
B29A0849,004,22-08-2017,180,115,1944,,,,,,
B29A0849,004,23-08-2017,180,115,1944,,,,,,
B29A0849,004,24-08-2017,181,116,1943,,,,,,
B29A0849,004,25-08-2017,182,117,1942,,,,,,
B29A0849,004,26-08-2017,183,118,1941,,,,,,
B29A0849,004,27-08-2017,184,119,1940,,,,,,
B29A0849,004,28-08-2017,186,121,1938,,,,,,
B29A0849,004,29-08-2017,187,122,1937,,,,,,
B29A0849,004,30-08-2017,187,122,1937,,,,,,
B29A0849,004,31-08-2017,185,120,1939,,,,,,
B29A0849,004,01-09-2017,185,120,1939,,,,,,
B29A0849,004,02-09-2017,186,121,1938,,,,,,
B29A0849,004,03-09-2017,187,122,1937,,,,,,
B29A0849,004,04-09-2017,188,123,1936,,,,,,
B29A0849,004,05-09-2017,189,124,1935,,,,,,
B29A0849,004,06-09-2017,187,122,1937,,,,,,
B29A0849,004,07-09-2017,186,121,1938,,,,,,
B29A0849,004,08-09-2017,184,119,1940,,,,,,
B29A0849,004,09-09-2017,178,113,1946,,,,,,
B29A0849,004,10-09-2017,175,110,1949,,,,,,
B29A0849,004,11-09-2017,175,110,1949,,,,,,
B29A0849,004,12-09-2017,175,110,1949,,,,,,
B29A0849,004,13-09-2017,170,105,1954,,,,,,
B29A0849,004,14-09-2017,170,105,1954,,,,,,
B29A0849,004,15-09-2017,168,103,1956,,,,,,
B29A0849,004,16-09-2017,168,103,1956,,,,,,
B29A0849,004,17-09-2017,168,103,1956,,,,,,
B29A0849,004,18-09-2017,168,103,1956,,,,,,
B29A0849,004,19-09-2017,168,103,1956,,,,,,
B29A0849,004,20-09-2017,168,103,1956,,,,,,
B29A0849,004,21-09-2017,169,104,1955,,,,,,
B29A0849,004,22-09-2017,170,105,1954,,,,,,
B29A0849,004,23-09-2017,170,105,1954,,,,,,
B29A0849,004,24-09-2017,171,106,1953,,,,,,
B29A0849,004,25-09-2017,171,106,1953,,,,,,
B29A0849,004,26-09-2017,172,107,1952,,,,,,
B29A0849,004,27-09-2017,173,108,1951,,,,,,
B29A0849,004,28-09-2017,173,108,1951,,,,,,
B29A0849,004,29-09-2017,174,109,1950,,,,,,
B29A0849,004,30-09-2017,170,105,1954,,,,,,
B29A0849,004,01-10-2017,162,97,1962,,,,,,
B29A0849,004,02-10-2017,160,95,1964,,,,,,
B29A0849,004,03-10-2017,160,95,1964,,,,,,
B29A0849,004,04-10-2017,161,96,1963,,,,,,
B29A0849,004,05-10-2017,156,91,1968,,,,,,
B29A0849,004,06-10-2017,153,88,1971,,,,,,
B29A0849,004,07-10-2017,151,86,1973,,,,,,
B29A0849,004,08-10-2017,145,80,1979,,,,,,
B29A0849,004,09-10-2017,145,80,1979,,,,,,
B29A0849,004,10-10-2017,143,78,1981,,,,,,
B29A0849,004,11-10-2017,143,78,1981,,,,,,
B29A0849,004,12-10-2017,145,80,1979,,,,,,
B29A0849,004,13-10-2017,146,81,1978,,,,,,
B29A0849,004,14-10-2017,147,82,1977,,,,,,
B29A0849,004,15-10-2017,148,83,1976,,,,,,
B29A0849,004,16-10-2017,150,85,1974,,,,,,
B29A0849,004,17-10-2017,150,85,1974,,,,,,
B29A0849,004,18-10-2017,151,86,1973,,,,,,
B29A0849,004,19-10-2017,152,87,1972,,,,,,
B29A0849,004,20-10-2017,152,87,1972,,,,,,
B29A0849,004,21-10-2017,151,86,1973,,,,,,
B29A0849,004,22-10-2017,150,85,1974,,,,,,
B29A0849,004,23-10-2017,149,84,1975,,,,,,
B29A0849,004,24-10-2017,150,85,1974,,,,,,
B29A0849,004,25-10-2017,150,85,1974,,,,,,
B29A0849,004,26-10-2017,151,86,1973,,,,,,
B29A0849,004,27-10-2017,152,87,1972,,,,,,
B29A0849,004,28-10-2017,152,87,1972,,,,,,
B29A0849,004,29-10-2017,148,83,1976,,,,,,
B29A0849,004,30-10-2017,150,85,1974,,,,,,
B29A0849,004,31-10-2017,150,85,1974,,,,,,
B29A0849,004,01-11-2017,150,85,1974,,,,,,
B29A0849,004,02-11-2017,150,85,1974,,,,,,
B29A0849,004,03-11-2017,151,86,1973,,,,,,
B29A0849,004,04-11-2017,152,87,1972,,,,,,
B29A0849,004,05-11-2017,151,86,1973,,,,,,
B29A0849,004,06-11-2017,154,89,1970,,,,,,
B29A0849,004,07-11-2017,154,89,1970,,,,,,
B29A0849,004,08-11-2017,155,90,1969,,,,,,
B29A0849,004,09-11-2017,155,90,1969,,,,,,
B29A0849,004,10-11-2017,154,89,1970,,,,,,
B29A0849,004,11-11-2017,151,86,1973,,,,,,
B29A0849,004,12-11-2017,146,81,1978,,,,,,
B29A0849,004,13-11-2017,146,81,1978,,,,,,
B29A0849,004,14-11-2017,146,81,1978,,,,,,
B29A0849,004,15-11-2017,146,81,1978,,,,,,
B29A0849,004,16-11-2017,146,81,1978,,,,,,
B29A0849,004,17-11-2017,146,81,1978,,,,,,
B29A0849,004,18-11-2017,146,81,1978,,,,,,
B29A0849,004,19-11-2017,144,79,1980,,,,,,
B29A0849,004,20-11-2017,144,79,1980,,,,,,
B29A0849,004,21-11-2017,135,70,1989,,,,,,
B29A0849,004,22-11-2017,131,66,1993,,,,,,
B29A0849,004,23-11-2017,131,66,1993,,,,,,
B29A0849,004,24-11-2017,129,64,1995,,,,,,
B29A0849,004,25-11-2017,129,64,1995,,,,,,
B29A0849,004,26-11-2017,129,64,1995,,,,,,
B29A0849,004,27-11-2017,126,61,1998,,,,,,
B29A0849,004,28-11-2017,122,57,2002,,,,,,
B29A0849,004,29-11-2017,123,58,2001,,,,,,
B29A0849,004,30-11-2017,124,59,2000,,,,,,
B29A0849,004,01-12-2017,126,61,1998,,,,,,
B29A0849,004,02-12-2017,128,63,1996,,,,,,
B29A0849,004,03-12-2017,128,63,1996,,,,,,
B29A0849,004,04-12-2017,128,63,1996,,,,,,
B29A0849,004,05-12-2017,128,63,1996,,,,,,
B29A0849,004,06-12-2017,129,64,1995,,,,,,
B29A0849,004,07-12-2017,129,64,1995,,,,,,
B29A0849,004,08-12-2017,122,57,2002,,,,,,
B29A0849,004,09-12-2017,119,54,2005,,,,,,
B29A0849,004,10-12-2017,115,50,2009,,,,,,
B29A0849,004,11-12-2017,111,46,2013,,,,,,
B29A0849,004,12-12-2017,110,45,2014,,,,,,
B29A0849,004,13-12-2017,105,40,2019,,,,,,
B29A0849,004,14-12-2017,93,28,2031,,,,,,
B29A0849,004,15-12-2017,93,28,2031,,,,,,
B29A0849,004,16-12-2017,97,32,2027,,,,,,
B29A0849,004,17-12-2017,102,37,2022,,,,,,
B29A0849,004,18-12-2017,97,32,2027,,,,,,
B29A0849,004,19-12-2017,99,34,2025,,,,,,
B29A0849,004,20-12-2017,97,32,2027,,,,,,
B29A0849,004,21-12-2017,99,34,2025,,,,,,
B29A0849,004,22-12-2017,101,36,2023,,,,,,
B29A0849,004,23-12-2017,103,38,2021,,,,,,
B29A0849,004,24-12-2017,105,40,2019,,,,,,
B29A0849,004,25-12-2017,106,41,2018,,,,,,
B29A0849,004,26-12-2017,106,41,2018,,,,,,
B29A0849,004,27-12-2017,106,41,2018,,,,,,
B29A0849,004,28-12-2017,111,46,2013,,,,,,
B29A0849,004,29-12-2017,114,49,2010,,,,,,
B29A0849,004,30-12-2017,110,45,2014,,,,,,
B29A0849,004,31-12-2017,105,40,2019,,,,,,
B29A0849,004,01-01-2018,92,27,2032,,,,,,
B29A0849,004,02-01-2018,90,25,2034,,,,,,
B29A0849,004,03-01-2018,84,19,2040,,,,,,
B29A0849,004,04-01-2018,78,13,2046,,,,,,
B29A0849,004,05-01-2018,77,12,2047,,,,,,
B29A0849,004,06-01-2018,80,15,2044,,,,,,
B29A0849,004,07-01-2018,85,20,2039,,,,,,
B29A0849,004,08-01-2018,89,24,2035,,,,,,
B29A0849,004,09-01-2018,90,25,2034,,,,,,
B29A0849,004,10-01-2018,93,28,2031,,,,,,
B29A0849,004,11-01-2018,96,31,2028,,,,,,
B29A0849,004,12-01-2018,99,34,2025,,,,,,
B29A0849,004,13-01-2018,101,36,2023,,,,,,
B29A0849,004,14-01-2018,102,37,2022,,,,,,
B29A0849,004,15-01-2018,102,37,2022,,,,,,
B29A0849,004,16-01-2018,92,27,2032,,,,,,
B29A0849,004,17-01-2018,89,24,2035,,,,,,
B29A0849,004,18-01-2018,77,12,2047,,,,,,
B29A0849,004,19-01-2018,78,13,2046,,,,,,
B29A0849,004,20-01-2018,80,15,2044,,,,,,
B29A0849,004,21-01-2018,83,18,2041,,,,,,
B29A0849,004,22-01-2018,83,18,2041,,,,,,
B29A0849,004,23-01-2018,87,22,2037,,,,,,
B29A0849,004,24-01-2018,87,22,2037,,,,,,
B29A0849,004,25-01-2018,89,24,2035,,,,,,
B29A0849,004,26-01-2018,92,27,2032,,,,,,
B29A0849,004,27-01-2018,95,30,2029,,,,,,
B29A0849,004,28-01-2018,95,30,2029,,,,,,
B29A0849,004,29-01-2018,96,31,2028,,,,,,
B29A0849,004,30-01-2018,91,26,2033,,,,,,
B29A0849,004,31-01-2018,88,23,2036,,,,,,
B29A0849,004,01-02-2018,87,22,2037,,,,,,
B29A0849,004,02-02-2018,88,23,2036,,,,,,
B29A0849,004,03-02-2018,89,24,2035,,,,,,
B29A0849,004,04-02-2018,94,29,2030,,,,,,
B29A0849,004,05-02-2018,97,32,2027,,,,,,
B29A0849,004,06-02-2018,98,33,2026,,,,,,
B29A0849,004,07-02-2018,101,36,2023,,,,,,
B29A0849,004,08-02-2018,105,40,2019,,,,,,
B29A0849,004,09-02-2018,106,41,2018,,,,,,
B29A0849,004,10-02-2018,106,41,2018,,,,,,
B29A0849,004,11-02-2018,101,36,2023,,,,,,
B29A0849,004,12-02-2018,103,38,2021,,,,,,
B29A0849,004,13-02-2018,105,40,2019,,,,,,
B29A0849,004,14-02-2018,107,42,2017,,,,,,
B29A0849,004,15-02-2018,106,41,2018,,,,,,
B29A0849,004,16-02-2018,108,43,2016,,,,,,
B29A0849,004,17-02-2018,110,45,2014,,,,,,
B29A0849,004,18-02-2018,112,47,2012,,,,,,
B29A0849,004,19-02-2018,111,46,2013,,,,,,
B29A0849,004,20-02-2018,113,48,2011,,,,,,
B29A0849,004,21-02-2018,115,50,2009,,,,,,
B29A0849,004,22-02-2018,115,50,2009,,,,,,
B29A0849,004,23-02-2018,116,51,2008,,,,,,
B29A0849,004,24-02-2018,117,52,2007,,,,,,
B29A0849,004,25-02-2018,119,54,2005,,,,,,
B29A0849,004,26-02-2018,120,55,2004,,,,,,
B29A0849,004,27-02-2018,120,55,2004,,,,,,
B29A0849,004,28-02-2018,121,56,2003,,,,,,
B29A0849,004,01-03-2018,121,56,2003,,,,,,
B29A0849,004,02-03-2018,122,57,2002,,,,,,
B29A0849,004,03-03-2018,123,58,2001,,,,,,
B29A0849,004,04-03-2018,124,59,2000,,,,,,
B29A0849,004,05-03-2018,123,58,2001,,,,,,
B29A0849,004,06-03-2018,123,58,2001,,,,,,
B29A0849,004,07-03-2018,123,58,2001,,,,,,
B29A0849,004,08-03-2018,120,55,2004,,,,,,
B29A0849,004,09-03-2018,120,55,2004,,,,,,
B29A0849,004,10-03-2018,116,51,2008,,,,,,
B29A0849,004,11-03-2018,116,51,2008,,,,,,
B29A0849,004,12-03-2018,117,52,2007,,,,,,
B29A0849,004,13-03-2018,112,47,2012,,,,,,
B29A0849,004,14-03-2018,111,46,2013,,,,,,
B29A0849,004,15-03-2018,111,46,2013,,,,,,
B29A0849,004,16-03-2018,112,47,2012,,,,,,
B29A0849,004,17-03-2018,114,49,2010,,,,,,
B29A0849,004,18-03-2018,118,53,2006,,,,,,
B29A0849,004,19-03-2018,121,56,2003,,,,,,
B29A0849,004,20-03-2018,123,58,2001,,,,,,
B29A0849,004,21-03-2018,124,59,2000,,,,,,
B29A0849,004,22-03-2018,121,56,2003,,,,,,
B29A0849,004,23-03-2018,121,56,2003,,,,,,
B29A0849,004,24-03-2018,122,57,2002,,,,,,
B29A0849,004,25-03-2018,125,60,1999,,,,,,
B29A0849,004,26-03-2018,126,61,1998,,,,,,
B29A0849,004,27-03-2018,124,59,2000,,,,,,
B29A0849,004,28-03-2018,124,59,2000,,,,,,
B29A0849,004,29-03-2018,114,49,2010,,,,,,
B29A0849,004,30-03-2018,112,47,2012,,,,,,
B29A0849,004,31-03-2018,107,42,2017,,,,,,
B29A0849,004,01-04-2018,99,34,2025,,,,,,
B29A0849,004,02-04-2018,96,31,2028,,,,,,
B29A0849,004,03-04-2018,96,31,2028,,,,,,
B29A0849,004,04-04-2018,99,34,2025,,,,,,
B29A0849,004,05-04-2018,96,31,2028,,,,,,
B29A0849,004,06-04-2018,100,35,2024,,,,,,
B29A0849,004,07-04-2018,103,38,2021,,,,,,
B29A0849,004,08-04-2018,106,41,2018,,,,,,
B29A0849,004,09-04-2018,108,43,2016,,,,,,
B29A0849,004,10-04-2018,111,46,2013,,,,,,
B29A0849,004,11-04-2018,114,49,2010,,,,,,
B29A0849,004,12-04-2018,115,50,2009,,,,,,
B29A0849,004,13-04-2018,118,53,2006,,,,,,
