Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B29A0849,003,20-05-2016,144,77,1982,,,,,,
B29A0849,003,21-05-2016,145,78,1981,,,,,,
B29A0849,003,22-05-2016,146,79,1980,,,,,,
B29A0849,003,23-05-2016,146,79,1980,,,,,,
B29A0849,003,24-05-2016,140,73,1986,,,,,,
B29A0849,003,25-05-2016,140,73,1986,,,,,,
B29A0849,003,26-05-2016,142,75,1984,,,,,,
B29A0849,003,27-05-2016,144,77,1982,,,,,,
B29A0849,003,28-05-2016,144,77,1982,,,,,,
B29A0849,003,29-05-2016,145,78,1981,,,,,,
B29A0849,003,30-05-2016,146,79,1980,,,,,,
B29A0849,003,31-05-2016,141,74,1985,,,,,,
B29A0849,003,01-06-2016,143,76,1983,,,,,,
B29A0849,003,02-06-2016,145,78,1981,,,,,,
B29A0849,003,03-06-2016,145,78,1981,,,,,,
B29A0849,003,04-06-2016,146,79,1980,,,,,,
B29A0849,003,05-06-2016,148,81,1978,,,,,,
B29A0849,003,06-06-2016,150,83,1976,,,,,,
B29A0849,003,07-06-2016,151,84,1975,,,,,,
B29A0849,003,08-06-2016,152,85,1974,,,,,,
B29A0849,003,09-06-2016,152,85,1974,,,,,,
B29A0849,003,10-06-2016,153,86,1973,,,,,,
B29A0849,003,11-06-2016,155,88,1971,,,,,,
B29A0849,003,12-06-2016,155,88,1971,,,,,,
B29A0849,003,13-06-2016,153,86,1973,,,,,,
B29A0849,003,14-06-2016,149,82,1977,,,,,,
B29A0849,003,15-06-2016,146,79,1980,,,,,,
B29A0849,003,16-06-2016,146,79,1980,,,,,,
B29A0849,003,17-06-2016,147,80,1979,,,,,,
B29A0849,003,18-06-2016,149,82,1977,,,,,,
B29A0849,003,19-06-2016,150,83,1976,,,,,,
B29A0849,003,20-06-2016,151,84,1975,,,,,,
B29A0849,003,21-06-2016,145,78,1981,,,,,,
B29A0849,003,22-06-2016,146,79,1980,,,,,,
B29A0849,003,23-06-2016,148,81,1978,,,,,,
B29A0849,003,24-06-2016,142,75,1984,,,,,,
B29A0849,003,25-06-2016,138,71,1988,,,,,,
B29A0849,003,26-06-2016,132,65,1994,,,,,,
B29A0849,003,27-06-2016,132,65,1994,,,,,,
B29A0849,003,28-06-2016,132,65,1994,,,,,,
B29A0849,003,29-06-2016,134,67,1992,,,,,,
B29A0849,003,30-06-2016,136,69,1990,,,,,,
B29A0849,003,01-07-2016,138,71,1988,,,,,,
B29A0849,003,02-07-2016,134,67,1992,,,,,,
B29A0849,003,03-07-2016,136,69,1990,,,,,,
B29A0849,003,04-07-2016,139,72,1987,,,,,,
B29A0849,003,05-07-2016,141,74,1985,,,,,,
B29A0849,003,06-07-2016,143,76,1983,,,,,,
B29A0849,003,07-07-2016,146,79,1980,,,,,,
B29A0849,003,08-07-2016,147,80,1979,,,,,,
B29A0849,003,09-07-2016,149,82,1977,,,,,,
B29A0849,003,10-07-2016,150,83,1976,,,,,,
B29A0849,003,11-07-2016,152,85,1974,,,,,,
B29A0849,003,12-07-2016,154,87,1972,,,,,,
B29A0849,003,13-07-2016,155,88,1971,,,,,,
B29A0849,003,14-07-2016,157,90,1969,,,,,,
B29A0849,003,15-07-2016,158,91,1968,,,,,,
B29A0849,003,16-07-2016,159,92,1967,,,,,,
B29A0849,003,17-07-2016,159,92,1967,,,,,,
B29A0849,003,18-07-2016,160,93,1966,,,,,,
B29A0849,003,19-07-2016,162,95,1964,,,,,,
B29A0849,003,20-07-2016,162,95,1964,,,,,,
B29A0849,003,21-07-2016,163,96,1963,,,,,,
B29A0849,003,22-07-2016,163,96,1963,,,,,,
B29A0849,003,23-07-2016,164,97,1962,,,,,,
B29A0849,003,24-07-2016,165,98,1961,,,,,,
B29A0849,003,25-07-2016,166,99,1960,,,,,,
B29A0849,003,26-07-2016,167,100,1959,,,,,,
B29A0849,003,27-07-2016,168,101,1958,,,,,,
B29A0849,003,28-07-2016,168,101,1958,,,,,,
B29A0849,003,29-07-2016,168,101,1958,,,,,,
B29A0849,003,30-07-2016,169,102,1957,,,,,,
B29A0849,003,31-07-2016,170,103,1956,,,,,,
B29A0849,003,01-08-2016,170,103,1956,,,,,,
B29A0849,003,02-08-2016,170,103,1956,,,,,,
B29A0849,003,03-08-2016,169,102,1957,,,,,,
B29A0849,003,04-08-2016,170,103,1956,,,,,,
B29A0849,003,05-08-2016,171,104,1955,,,,,,
B29A0849,003,06-08-2016,172,105,1954,,,,,,
B29A0849,003,07-08-2016,173,106,1953,,,,,,
B29A0849,003,08-08-2016,173,106,1953,,,,,,
B29A0849,003,09-08-2016,174,107,1952,,,,,,
B29A0849,003,10-08-2016,174,107,1952,,,,,,
B29A0849,003,11-08-2016,174,107,1952,,,,,,
B29A0849,003,12-08-2016,173,106,1953,,,,,,
B29A0849,003,13-08-2016,172,105,1954,,,,,,
B29A0849,003,14-08-2016,173,106,1953,,,,,,
B29A0849,003,15-08-2016,174,107,1952,,,,,,
B29A0849,003,16-08-2016,175,108,1951,,,,,,
B29A0849,003,17-08-2016,176,109,1950,,,,,,
B29A0849,003,18-08-2016,177,110,1949,,,,,,
B29A0849,003,19-08-2016,177,110,1949,,,,,,
B29A0849,003,20-08-2016,178,111,1948,,,,,,
B29A0849,003,21-08-2016,178,111,1948,,,,,,
B29A0849,003,22-08-2016,178,111,1948,,,,,,
B29A0849,003,23-08-2016,179,112,1947,,,,,,
B29A0849,003,24-08-2016,179,112,1947,,,,,,
B29A0849,003,25-08-2016,180,113,1946,,,,,,
B29A0849,003,26-08-2016,181,114,1945,,,,,,
B29A0849,003,27-08-2016,182,115,1944,,,,,,
B29A0849,003,28-08-2016,182,115,1944,,,,,,
B29A0849,003,29-08-2016,183,116,1943,,,,,,
B29A0849,003,30-08-2016,185,118,1941,,,,,,
B29A0849,003,31-08-2016,185,118,1941,,,,,,
B29A0849,003,01-09-2016,186,119,1940,,,,,,
B29A0849,003,02-09-2016,185,118,1941,,,,,,
B29A0849,003,03-09-2016,185,118,1941,,,,,,
B29A0849,003,04-09-2016,185,118,1941,,,,,,
B29A0849,003,05-09-2016,186,119,1940,,,,,,
B29A0849,003,06-09-2016,187,120,1939,,,,,,
B29A0849,003,07-09-2016,187,120,1939,,,,,,
B29A0849,003,08-09-2016,188,121,1938,,,,,,
B29A0849,003,09-09-2016,189,122,1937,,,,,,
B29A0849,003,10-09-2016,189,122,1937,,,,,,
B29A0849,003,11-09-2016,190,123,1936,,,,,,
B29A0849,003,12-09-2016,191,124,1935,,,,,,
B29A0849,003,13-09-2016,191,124,1935,,,,,,
B29A0849,003,14-09-2016,192,125,1934,,,,,,
B29A0849,003,15-09-2016,192,125,1934,,,,,,
B29A0849,003,16-09-2016,193,126,1933,,,,,,
B29A0849,003,17-09-2016,193,126,1933,,,,,,
B29A0849,003,18-09-2016,193,126,1933,,,,,,
B29A0849,003,19-09-2016,194,127,1932,,,,,,
B29A0849,003,20-09-2016,194,127,1932,,,,,,
B29A0849,003,21-09-2016,195,128,1931,,,,,,
B29A0849,003,22-09-2016,195,128,1931,,,,,,
B29A0849,003,23-09-2016,196,129,1930,,,,,,
B29A0849,003,24-09-2016,197,130,1929,,,,,,
B29A0849,003,25-09-2016,197,130,1929,,,,,,
B29A0849,003,26-09-2016,198,131,1928,,,,,,
B29A0849,003,27-09-2016,198,131,1928,,,,,,
B29A0849,003,28-09-2016,199,132,1927,,,,,,
B29A0849,003,29-09-2016,198,131,1928,,,,,,
B29A0849,003,30-09-2016,198,131,1928,,,,,,
B29A0849,003,01-10-2016,198,131,1928,,,,,,
B29A0849,003,02-10-2016,198,131,1928,,,,,,
B29A0849,003,03-10-2016,199,132,1927,,,,,,
B29A0849,003,04-10-2016,199,132,1927,,,,,,
B29A0849,003,05-10-2016,200,133,1926,,,,,,
B29A0849,003,06-10-2016,200,133,1926,,,,,,
B29A0849,003,07-10-2016,200,133,1926,,,,,,
B29A0849,003,08-10-2016,201,134,1925,,,,,,
B29A0849,003,09-10-2016,201,134,1925,,,,,,
B29A0849,003,10-10-2016,201,134,1925,,,,,,
B29A0849,003,11-10-2016,201,134,1925,,,,,,
B29A0849,003,12-10-2016,201,134,1925,,,,,,
B29A0849,003,13-10-2016,201,134,1925,,,,,,
B29A0849,003,14-10-2016,202,135,1924,,,,,,
B29A0849,003,15-10-2016,202,135,1924,,,,,,
B29A0849,003,16-10-2016,203,136,1923,,,,,,
B29A0849,003,17-10-2016,203,136,1923,,,,,,
B29A0849,003,18-10-2016,203,136,1923,,,,,,
B29A0849,003,19-10-2016,200,133,1926,,,,,,
B29A0849,003,20-10-2016,198,131,1928,,,,,,
B29A0849,003,21-10-2016,197,130,1929,,,,,,
B29A0849,003,22-10-2016,193,126,1933,,,,,,
B29A0849,003,23-10-2016,193,126,1933,,,,,,
B29A0849,003,24-10-2016,193,126,1933,,,,,,
B29A0849,003,25-10-2016,193,126,1933,,,,,,
B29A0849,003,26-10-2016,194,127,1932,,,,,,
B29A0849,003,27-10-2016,194,127,1932,,,,,,
B29A0849,003,28-10-2016,195,128,1931,,,,,,
B29A0849,003,29-10-2016,196,129,1930,,,,,,
B29A0849,003,30-10-2016,196,129,1930,,,,,,
B29A0849,003,31-10-2016,196,129,1930,,,,,,
B29A0849,003,01-11-2016,196,129,1930,,,,,,
B29A0849,003,02-11-2016,196,129,1930,,,,,,
B29A0849,003,03-11-2016,197,130,1929,,,,,,
B29A0849,003,04-11-2016,197,130,1929,,,,,,
B29A0849,003,05-11-2016,196,129,1930,,,,,,
B29A0849,003,06-11-2016,197,130,1929,,,,,,
B29A0849,003,07-11-2016,196,129,1930,,,,,,
B29A0849,003,08-11-2016,194,127,1932,,,,,,
B29A0849,003,09-11-2016,193,126,1933,,,,,,
B29A0849,003,10-11-2016,192,125,1934,,,,,,
B29A0849,003,11-11-2016,192,125,1934,,,,,,
B29A0849,003,12-11-2016,193,126,1933,,,,,,
B29A0849,003,13-11-2016,193,126,1933,,,,,,
B29A0849,003,14-11-2016,194,127,1932,,,,,,
B29A0849,003,15-11-2016,192,125,1934,,,,,,
B29A0849,003,16-11-2016,190,123,1936,,,,,,
B29A0849,003,17-11-2016,188,121,1938,,,,,,
B29A0849,003,18-11-2016,182,115,1944,,,,,,
B29A0849,003,19-11-2016,180,113,1946,,,,,,
B29A0849,003,20-11-2016,178,111,1948,,,,,,
B29A0849,003,21-11-2016,177,110,1949,,,,,,
B29A0849,003,22-11-2016,176,109,1950,,,,,,
B29A0849,003,23-11-2016,176,109,1950,,,,,,
B29A0849,003,24-11-2016,176,109,1950,,,,,,
B29A0849,003,25-11-2016,176,109,1950,,,,,,
B29A0849,003,26-11-2016,175,108,1951,,,,,,
B29A0849,003,27-11-2016,176,109,1950,,,,,,
B29A0849,003,28-11-2016,177,110,1949,,,,,,
B29A0849,003,29-11-2016,177,110,1949,,,,,,
B29A0849,003,30-11-2016,177,110,1949,,,,,,
B29A0849,003,01-12-2016,177,110,1949,,,,,,
B29A0849,003,02-12-2016,177,110,1949,,,,,,
B29A0849,003,03-12-2016,177,110,1949,,,,,,
B29A0849,003,04-12-2016,178,111,1948,,,,,,
B29A0849,003,05-12-2016,178,111,1948,,,,,,
B29A0849,003,06-12-2016,179,112,1947,,,,,,
B29A0849,003,07-12-2016,179,112,1947,,,,,,
B29A0849,003,08-12-2016,179,112,1947,,,,,,
B29A0849,003,09-12-2016,179,112,1947,,,,,,
B29A0849,003,10-12-2016,179,112,1947,,,,,,
B29A0849,003,11-12-2016,174,107,1952,,,,,,
B29A0849,003,12-12-2016,173,106,1953,,,,,,
B29A0849,003,13-12-2016,173,106,1953,,,,,,
B29A0849,003,14-12-2016,173,106,1953,,,,,,
B29A0849,003,15-12-2016,173,106,1953,,,,,,
B29A0849,003,16-12-2016,173,106,1953,,,,,,
B29A0849,003,17-12-2016,173,106,1953,,,,,,
B29A0849,003,18-12-2016,174,107,1952,,,,,,
B29A0849,003,19-12-2016,173,106,1953,,,,,,
B29A0849,003,20-12-2016,173,106,1953,,,,,,
B29A0849,003,21-12-2016,174,107,1952,,,,,,
B29A0849,003,22-12-2016,172,105,1954,,,,,,
B29A0849,003,23-12-2016,171,104,1955,,,,,,
B29A0849,003,24-12-2016,171,104,1955,,,,,,
B29A0849,003,25-12-2016,171,104,1955,,,,,,
B29A0849,003,26-12-2016,169,102,1957,,,,,,
B29A0849,003,27-12-2016,170,103,1956,,,,,,
B29A0849,003,28-12-2016,170,103,1956,,,,,,
B29A0849,003,29-12-2016,170,103,1956,,,,,,
B29A0849,003,30-12-2016,171,104,1955,,,,,,
B29A0849,003,31-12-2016,170,103,1956,,,,,,
B29A0849,003,01-01-2017,170,103,1956,,,,,,
B29A0849,003,02-01-2017,170,103,1956,,,,,,
B29A0849,003,03-01-2017,170,103,1956,,,,,,
B29A0849,003,04-01-2017,167,100,1959,,,,,,
B29A0849,003,05-01-2017,167,100,1959,,,,,,
B29A0849,003,06-01-2017,168,101,1958,,,,,,
B29A0849,003,07-01-2017,168,101,1958,,,,,,
B29A0849,003,08-01-2017,168,101,1958,,,,,,
B29A0849,003,09-01-2017,166,99,1960,,,,,,
B29A0849,003,10-01-2017,164,97,1962,,,,,,
B29A0849,003,11-01-2017,163,96,1963,,,,,,
B29A0849,003,12-01-2017,161,94,1965,,,,,,
B29A0849,003,13-01-2017,156,89,1970,,,,,,
B29A0849,003,14-01-2017,152,85,1974,,,,,,
B29A0849,003,15-01-2017,150,83,1976,,,,,,
B29A0849,003,16-01-2017,149,82,1977,,,,,,
B29A0849,003,17-01-2017,149,82,1977,,,,,,
B29A0849,003,18-01-2017,149,82,1977,,,,,,
B29A0849,003,19-01-2017,150,83,1976,,,,,,
B29A0849,003,20-01-2017,150,83,1976,,,,,,
B29A0849,003,21-01-2017,151,84,1975,,,,,,
B29A0849,003,22-01-2017,151,84,1975,,,,,,
B29A0849,003,23-01-2017,152,85,1974,,,,,,
B29A0849,003,24-01-2017,153,86,1973,,,,,,
B29A0849,003,25-01-2017,153,86,1973,,,,,,
B29A0849,003,26-01-2017,154,87,1972,,,,,,
B29A0849,003,27-01-2017,154,87,1972,,,,,,
B29A0849,003,28-01-2017,155,88,1971,,,,,,
B29A0849,003,29-01-2017,152,85,1974,,,,,,
B29A0849,003,30-01-2017,144,77,1982,,,,,,
B29A0849,003,31-01-2017,141,74,1985,,,,,,
B29A0849,003,01-02-2017,141,74,1985,,,,,,
B29A0849,003,02-02-2017,142,75,1984,,,,,,
B29A0849,003,03-02-2017,141,74,1985,,,,,,
B29A0849,003,04-02-2017,141,74,1985,,,,,,
B29A0849,003,05-02-2017,140,73,1986,,,,,,
B29A0849,003,06-02-2017,142,75,1984,,,,,,
B29A0849,003,07-02-2017,142,75,1984,,,,,,
B29A0849,003,08-02-2017,143,76,1983,,,,,,
B29A0849,003,09-02-2017,143,76,1983,,,,,,
B29A0849,003,10-02-2017,144,77,1982,,,,,,
B29A0849,003,11-02-2017,145,78,1981,,,,,,
B29A0849,003,12-02-2017,145,78,1981,,,,,,
B29A0849,003,13-02-2017,146,79,1980,,,,,,
B29A0849,003,14-02-2017,146,79,1980,,,,,,
B29A0849,003,15-02-2017,147,80,1979,,,,,,
B29A0849,003,16-02-2017,147,80,1979,,,,,,
