Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B29A0849,002,20-05-2016,139,70,1989,,,,,,
B29A0849,002,21-05-2016,139,70,1989,,,,,,
B29A0849,002,22-05-2016,141,72,1987,,,,,,
B29A0849,002,23-05-2016,140,71,1988,,,,,,
B29A0849,002,24-05-2016,127,58,2001,,,,,,
B29A0849,002,25-05-2016,131,62,1997,,,,,,
B29A0849,002,26-05-2016,134,65,1994,,,,,,
B29A0849,002,27-05-2016,137,68,1991,,,,,,
B29A0849,002,28-05-2016,137,68,1991,,,,,,
B29A0849,002,29-05-2016,139,70,1989,,,,,,
B29A0849,002,30-05-2016,139,70,1989,,,,,,
B29A0849,002,31-05-2016,127,58,2001,,,,,,
B29A0849,002,01-06-2016,134,65,1994,,,,,,
B29A0849,002,02-06-2016,138,69,1990,,,,,,
B29A0849,002,03-06-2016,136,67,1992,,,,,,
B29A0849,002,04-06-2016,139,70,1989,,,,,,
B29A0849,002,05-06-2016,142,73,1986,,,,,,
B29A0849,002,06-06-2016,143,74,1985,,,,,,
B29A0849,002,07-06-2016,145,76,1983,,,,,,
B29A0849,002,08-06-2016,146,77,1982,,,,,,
B29A0849,002,09-06-2016,147,78,1981,,,,,,
B29A0849,002,10-06-2016,148,79,1980,,,,,,
B29A0849,002,11-06-2016,150,81,1978,,,,,,
B29A0849,002,12-06-2016,150,81,1978,,,,,,
B29A0849,002,13-06-2016,146,77,1982,,,,,,
B29A0849,002,14-06-2016,137,68,1991,,,,,,
B29A0849,002,15-06-2016,131,62,1997,,,,,,
B29A0849,002,16-06-2016,133,64,1995,,,,,,
B29A0849,002,17-06-2016,137,68,1991,,,,,,
B29A0849,002,18-06-2016,139,70,1989,,,,,,
B29A0849,002,19-06-2016,140,71,1988,,,,,,
B29A0849,002,20-06-2016,143,74,1985,,,,,,
B29A0849,002,21-06-2016,130,61,1998,,,,,,
B29A0849,002,22-06-2016,134,65,1994,,,,,,
B29A0849,002,23-06-2016,140,71,1988,,,,,,
B29A0849,002,24-06-2016,127,58,2001,,,,,,
B29A0849,002,25-06-2016,120,51,2008,,,,,,
B29A0849,002,26-06-2016,116,47,2012,,,,,,
B29A0849,002,27-06-2016,120,51,2008,,,,,,
B29A0849,002,28-06-2016,121,52,2007,,,,,,
B29A0849,002,29-06-2016,125,56,2003,,,,,,
B29A0849,002,30-06-2016,129,60,1999,,,,,,
B29A0849,002,01-07-2016,131,62,1997,,,,,,
B29A0849,002,02-07-2016,124,55,2004,,,,,,
B29A0849,002,03-07-2016,127,58,2001,,,,,,
B29A0849,002,04-07-2016,132,63,1996,,,,,,
B29A0849,002,05-07-2016,135,66,1993,,,,,,
B29A0849,002,06-07-2016,138,69,1990,,,,,,
B29A0849,002,07-07-2016,141,72,1987,,,,,,
B29A0849,002,08-07-2016,142,73,1986,,,,,,
B29A0849,002,09-07-2016,144,75,1984,,,,,,
B29A0849,002,10-07-2016,145,76,1983,,,,,,
B29A0849,002,11-07-2016,147,78,1981,,,,,,
B29A0849,002,12-07-2016,149,80,1979,,,,,,
B29A0849,002,13-07-2016,150,81,1978,,,,,,
B29A0849,002,14-07-2016,151,82,1977,,,,,,
B29A0849,002,15-07-2016,152,83,1976,,,,,,
B29A0849,002,16-07-2016,153,84,1975,,,,,,
B29A0849,002,17-07-2016,153,84,1975,,,,,,
B29A0849,002,18-07-2016,155,86,1973,,,,,,
B29A0849,002,19-07-2016,156,87,1972,,,,,,
B29A0849,002,20-07-2016,157,88,1971,,,,,,
B29A0849,002,21-07-2016,158,89,1970,,,,,,
B29A0849,002,22-07-2016,158,89,1970,,,,,,
B29A0849,002,23-07-2016,157,88,1971,,,,,,
B29A0849,002,24-07-2016,158,89,1970,,,,,,
B29A0849,002,25-07-2016,160,91,1968,,,,,,
B29A0849,002,26-07-2016,161,92,1967,,,,,,
B29A0849,002,27-07-2016,162,93,1966,,,,,,
B29A0849,002,28-07-2016,162,93,1966,,,,,,
B29A0849,002,29-07-2016,161,92,1967,,,,,,
B29A0849,002,30-07-2016,162,93,1966,,,,,,
B29A0849,002,31-07-2016,163,94,1965,,,,,,
B29A0849,002,01-08-2016,163,94,1965,,,,,,
B29A0849,002,02-08-2016,163,94,1965,,,,,,
B29A0849,002,03-08-2016,162,93,1966,,,,,,
B29A0849,002,04-08-2016,162,93,1966,,,,,,
B29A0849,002,05-08-2016,164,95,1964,,,,,,
B29A0849,002,06-08-2016,165,96,1963,,,,,,
B29A0849,002,07-08-2016,166,97,1962,,,,,,
B29A0849,002,08-08-2016,167,98,1961,,,,,,
B29A0849,002,09-08-2016,167,98,1961,,,,,,
B29A0849,002,10-08-2016,167,98,1961,,,,,,
B29A0849,002,11-08-2016,167,98,1961,,,,,,
B29A0849,002,12-08-2016,163,94,1965,,,,,,
B29A0849,002,13-08-2016,162,93,1966,,,,,,
B29A0849,002,14-08-2016,164,95,1964,,,,,,
B29A0849,002,15-08-2016,166,97,1962,,,,,,
B29A0849,002,16-08-2016,167,98,1961,,,,,,
B29A0849,002,17-08-2016,168,99,1960,,,,,,
B29A0849,002,18-08-2016,169,100,1959,,,,,,
B29A0849,002,19-08-2016,170,101,1958,,,,,,
B29A0849,002,20-08-2016,170,101,1958,,,,,,
B29A0849,002,21-08-2016,170,101,1958,,,,,,
B29A0849,002,22-08-2016,171,102,1957,,,,,,
B29A0849,002,23-08-2016,170,101,1958,,,,,,
B29A0849,002,24-08-2016,172,103,1956,,,,,,
B29A0849,002,25-08-2016,173,104,1955,,,,,,
B29A0849,002,26-08-2016,174,105,1954,,,,,,
B29A0849,002,27-08-2016,174,105,1954,,,,,,
B29A0849,002,28-08-2016,175,106,1953,,,,,,
B29A0849,002,29-08-2016,176,107,1952,,,,,,
B29A0849,002,30-08-2016,177,108,1951,,,,,,
B29A0849,002,31-08-2016,178,109,1950,,,,,,
B29A0849,002,01-09-2016,178,109,1950,,,,,,
B29A0849,002,02-09-2016,177,108,1951,,,,,,
B29A0849,002,03-09-2016,178,109,1950,,,,,,
B29A0849,002,04-09-2016,178,109,1950,,,,,,
B29A0849,002,05-09-2016,178,109,1950,,,,,,
B29A0849,002,06-09-2016,179,110,1949,,,,,,
B29A0849,002,07-09-2016,180,111,1948,,,,,,
B29A0849,002,08-09-2016,181,112,1947,,,,,,
B29A0849,002,09-09-2016,181,112,1947,,,,,,
B29A0849,002,10-09-2016,182,113,1946,,,,,,
B29A0849,002,11-09-2016,182,113,1946,,,,,,
B29A0849,002,12-09-2016,183,114,1945,,,,,,
B29A0849,002,13-09-2016,184,115,1944,,,,,,
B29A0849,002,14-09-2016,185,116,1943,,,,,,
B29A0849,002,15-09-2016,185,116,1943,,,,,,
B29A0849,002,16-09-2016,186,117,1942,,,,,,
B29A0849,002,17-09-2016,186,117,1942,,,,,,
B29A0849,002,18-09-2016,186,117,1942,,,,,,
B29A0849,002,19-09-2016,187,118,1941,,,,,,
B29A0849,002,20-09-2016,187,118,1941,,,,,,
B29A0849,002,21-09-2016,188,119,1940,,,,,,
B29A0849,002,22-09-2016,188,119,1940,,,,,,
B29A0849,002,23-09-2016,189,120,1939,,,,,,
B29A0849,002,24-09-2016,190,121,1938,,,,,,
B29A0849,002,25-09-2016,190,121,1938,,,,,,
B29A0849,002,26-09-2016,191,122,1937,,,,,,
B29A0849,002,27-09-2016,191,122,1937,,,,,,
B29A0849,002,28-09-2016,192,123,1936,,,,,,
B29A0849,002,29-09-2016,192,123,1936,,,,,,
B29A0849,002,30-09-2016,191,122,1937,,,,,,
B29A0849,002,01-10-2016,191,122,1937,,,,,,
B29A0849,002,02-10-2016,191,122,1937,,,,,,
B29A0849,002,03-10-2016,191,122,1937,,,,,,
B29A0849,002,04-10-2016,192,123,1936,,,,,,
B29A0849,002,05-10-2016,192,123,1936,,,,,,
B29A0849,002,06-10-2016,193,124,1935,,,,,,
B29A0849,002,07-10-2016,193,124,1935,,,,,,
B29A0849,002,08-10-2016,193,124,1935,,,,,,
B29A0849,002,09-10-2016,193,124,1935,,,,,,
B29A0849,002,10-10-2016,194,125,1934,,,,,,
B29A0849,002,11-10-2016,194,125,1934,,,,,,
B29A0849,002,12-10-2016,194,125,1934,,,,,,
B29A0849,002,13-10-2016,194,125,1934,,,,,,
B29A0849,002,14-10-2016,195,126,1933,,,,,,
B29A0849,002,15-10-2016,195,126,1933,,,,,,
B29A0849,002,16-10-2016,195,126,1933,,,,,,
B29A0849,002,17-10-2016,196,127,1932,,,,,,
B29A0849,002,18-10-2016,196,127,1932,,,,,,
B29A0849,002,19-10-2016,194,125,1934,,,,,,
B29A0849,002,20-10-2016,188,119,1940,,,,,,
B29A0849,002,21-10-2016,185,116,1943,,,,,,
B29A0849,002,22-10-2016,180,111,1948,,,,,,
B29A0849,002,23-10-2016,180,111,1948,,,,,,
B29A0849,002,24-10-2016,181,112,1947,,,,,,
B29A0849,002,25-10-2016,181,112,1947,,,,,,
B29A0849,002,26-10-2016,182,113,1946,,,,,,
B29A0849,002,27-10-2016,183,114,1945,,,,,,
B29A0849,002,28-10-2016,184,115,1944,,,,,,
B29A0849,002,29-10-2016,185,116,1943,,,,,,
B29A0849,002,30-10-2016,186,117,1942,,,,,,
B29A0849,002,31-10-2016,186,117,1942,,,,,,
B29A0849,002,01-11-2016,187,118,1941,,,,,,
B29A0849,002,02-11-2016,187,118,1941,,,,,,
B29A0849,002,03-11-2016,188,119,1940,,,,,,
B29A0849,002,04-11-2016,188,119,1940,,,,,,
B29A0849,002,05-11-2016,188,119,1940,,,,,,
B29A0849,002,06-11-2016,188,119,1940,,,,,,
B29A0849,002,07-11-2016,189,120,1939,,,,,,
B29A0849,002,08-11-2016,183,114,1945,,,,,,
B29A0849,002,09-11-2016,181,112,1947,,,,,,
B29A0849,002,10-11-2016,180,111,1948,,,,,,
B29A0849,002,11-11-2016,180,111,1948,,,,,,
B29A0849,002,12-11-2016,181,112,1947,,,,,,
B29A0849,002,13-11-2016,182,113,1946,,,,,,
B29A0849,002,14-11-2016,183,114,1945,,,,,,
B29A0849,002,15-11-2016,182,113,1946,,,,,,
B29A0849,002,16-11-2016,178,109,1950,,,,,,
B29A0849,002,17-11-2016,175,106,1953,,,,,,
B29A0849,002,18-11-2016,166,97,1962,,,,,,
B29A0849,002,19-11-2016,162,93,1966,,,,,,
B29A0849,002,20-11-2016,161,92,1967,,,,,,
B29A0849,002,21-11-2016,161,92,1967,,,,,,
B29A0849,002,22-11-2016,161,92,1967,,,,,,
B29A0849,002,23-11-2016,163,94,1965,,,,,,
B29A0849,002,24-11-2016,164,95,1964,,,,,,
B29A0849,002,25-11-2016,165,96,1963,,,,,,
B29A0849,002,26-11-2016,165,96,1963,,,,,,
B29A0849,002,27-11-2016,166,97,1962,,,,,,
B29A0849,002,28-11-2016,167,98,1961,,,,,,
B29A0849,002,29-11-2016,168,99,1960,,,,,,
B29A0849,002,30-11-2016,168,99,1960,,,,,,
B29A0849,002,01-12-2016,168,99,1960,,,,,,
B29A0849,002,02-12-2016,168,99,1960,,,,,,
B29A0849,002,03-12-2016,169,100,1959,,,,,,
B29A0849,002,04-12-2016,169,100,1959,,,,,,
B29A0849,002,05-12-2016,170,101,1958,,,,,,
B29A0849,002,06-12-2016,171,102,1957,,,,,,
B29A0849,002,07-12-2016,171,102,1957,,,,,,
B29A0849,002,08-12-2016,171,102,1957,,,,,,
B29A0849,002,09-12-2016,171,102,1957,,,,,,
B29A0849,002,10-12-2016,171,102,1957,,,,,,
B29A0849,002,11-12-2016,162,93,1966,,,,,,
B29A0849,002,12-12-2016,160,91,1968,,,,,,
B29A0849,002,13-12-2016,161,92,1967,,,,,,
B29A0849,002,14-12-2016,162,93,1966,,,,,,
B29A0849,002,15-12-2016,162,93,1966,,,,,,
B29A0849,002,16-12-2016,163,94,1965,,,,,,
B29A0849,002,17-12-2016,164,95,1964,,,,,,
B29A0849,002,18-12-2016,164,95,1964,,,,,,
B29A0849,002,19-12-2016,165,96,1963,,,,,,
B29A0849,002,20-12-2016,166,97,1962,,,,,,
B29A0849,002,21-12-2016,166,97,1962,,,,,,
B29A0849,002,22-12-2016,162,93,1966,,,,,,
B29A0849,002,23-12-2016,161,92,1967,,,,,,
B29A0849,002,24-12-2016,160,91,1968,,,,,,
B29A0849,002,25-12-2016,161,92,1967,,,,,,
B29A0849,002,26-12-2016,158,89,1970,,,,,,
B29A0849,002,27-12-2016,159,90,1969,,,,,,
B29A0849,002,28-12-2016,161,92,1967,,,,,,
B29A0849,002,29-12-2016,161,92,1967,,,,,,
B29A0849,002,30-12-2016,162,93,1966,,,,,,
B29A0849,002,31-12-2016,163,94,1965,,,,,,
B29A0849,002,01-01-2017,162,93,1966,,,,,,
B29A0849,002,02-01-2017,162,93,1966,,,,,,
B29A0849,002,03-01-2017,161,92,1967,,,,,,
B29A0849,002,04-01-2017,156,87,1972,,,,,,
B29A0849,002,05-01-2017,155,86,1973,,,,,,
B29A0849,002,06-01-2017,158,89,1970,,,,,,
B29A0849,002,07-01-2017,159,90,1969,,,,,,
B29A0849,002,08-01-2017,159,90,1969,,,,,,
B29A0849,002,09-01-2017,156,87,1972,,,,,,
B29A0849,002,10-01-2017,152,83,1976,,,,,,
B29A0849,002,11-01-2017,151,82,1977,,,,,,
B29A0849,002,12-01-2017,149,80,1979,,,,,,
B29A0849,002,13-01-2017,143,74,1985,,,,,,
B29A0849,002,14-01-2017,136,67,1992,,,,,,
B29A0849,002,15-01-2017,134,65,1994,,,,,,
B29A0849,002,16-01-2017,136,67,1992,,,,,,
B29A0849,002,17-01-2017,138,69,1990,,,,,,
B29A0849,002,18-01-2017,139,70,1989,,,,,,
B29A0849,002,19-01-2017,141,72,1987,,,,,,
B29A0849,002,20-01-2017,142,73,1986,,,,,,
B29A0849,002,21-01-2017,143,74,1985,,,,,,
B29A0849,002,22-01-2017,144,75,1984,,,,,,
B29A0849,002,23-01-2017,146,77,1982,,,,,,
B29A0849,002,24-01-2017,146,77,1982,,,,,,
B29A0849,002,25-01-2017,146,77,1982,,,,,,
B29A0849,002,26-01-2017,147,78,1981,,,,,,
B29A0849,002,27-01-2017,149,80,1979,,,,,,
B29A0849,002,28-01-2017,149,80,1979,,,,,,
B29A0849,002,29-01-2017,142,73,1986,,,,,,
B29A0849,002,30-01-2017,129,60,1999,,,,,,
B29A0849,002,31-01-2017,127,58,2001,,,,,,
B29A0849,002,01-02-2017,129,60,1999,,,,,,
B29A0849,002,02-02-2017,131,62,1997,,,,,,
B29A0849,002,03-02-2017,133,64,1995,,,,,,
B29A0849,002,04-02-2017,133,64,1995,,,,,,
B29A0849,002,05-02-2017,130,61,1998,,,,,,
B29A0849,002,06-02-2017,134,65,1994,,,,,,
B29A0849,002,07-02-2017,136,67,1992,,,,,,
B29A0849,002,08-02-2017,137,68,1991,,,,,,
B29A0849,002,09-02-2017,137,68,1991,,,,,,
B29A0849,002,10-02-2017,138,69,1990,,,,,,
B29A0849,002,11-02-2017,139,70,1989,,,,,,
B29A0849,002,12-02-2017,140,71,1988,,,,,,
B29A0849,002,13-02-2017,140,71,1988,,,,,,
B29A0849,002,14-02-2017,139,70,1989,,,,,,
B29A0849,002,15-02-2017,141,72,1987,,,,,,
