Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
B28H1883,004,09-01-2016,67,-54,1909,,,,,,
B28H1883,004,10-01-2016,68,-53,1908,,,,,,
B28H1883,004,11-01-2016,69,-52,1907,,,,,,
B28H1883,004,12-01-2016,69,-52,1907,,,,,,
B28H1883,004,13-01-2016,71,-50,1905,,,,,,
B28H1883,004,14-01-2016,67,-54,1909,,,,,,
B28H1883,004,15-01-2016,63,-58,1913,,,,,,
B28H1883,004,16-01-2016,65,-56,1911,,,,,,
B28H1883,004,17-01-2016,68,-53,1908,,,,,,
B28H1883,004,18-01-2016,70,-51,1906,,,,,,
B28H1883,004,19-01-2016,73,-48,1903,,,,,,
B28H1883,004,20-01-2016,74,-47,1902,,,,,,
B28H1883,004,21-01-2016,74,-47,1902,,,,,,
B28H1883,004,22-01-2016,75,-46,1901,,,,,,
B28H1883,004,23-01-2016,70,-51,1906,,,,,,
B28H1883,004,24-01-2016,70,-51,1906,,,,,,
B28H1883,004,25-01-2016,69,-52,1907,,,,,,
B28H1883,004,26-01-2016,71,-50,1905,,,,,,
B28H1883,004,27-01-2016,68,-53,1908,,,,,,
B28H1883,004,28-01-2016,63,-58,1913,,,,,,
B28H1883,004,29-01-2016,64,-57,1912,,,,,,
B28H1883,004,30-01-2016,59,-62,1917,,,,,,
B28H1883,004,31-01-2016,59,-62,1917,,,,,,
B28H1883,004,01-02-2016,61,-60,1915,,,,,,
B28H1883,004,02-02-2016,59,-62,1917,,,,,,
B28H1883,004,03-02-2016,63,-58,1913,,,,,,
B28H1883,004,04-02-2016,64,-57,1912,,,,,,
B28H1883,004,05-02-2016,62,-59,1914,,,,,,
B28H1883,004,06-02-2016,62,-59,1914,,,,,,
B28H1883,004,07-02-2016,64,-57,1912,,,,,,
B28H1883,004,08-02-2016,63,-58,1913,,,,,,
B28H1883,004,09-02-2016,59,-62,1917,,,,,,
B28H1883,004,10-02-2016,56,-65,1920,,,,,,
B28H1883,004,11-02-2016,58,-63,1918,,,,,,
B28H1883,004,12-02-2016,61,-60,1915,,,,,,
B28H1883,004,13-02-2016,63,-58,1913,,,,,,
B28H1883,004,14-02-2016,62,-59,1914,,,,,,
B28H1883,004,15-02-2016,58,-63,1918,,,,,,
B28H1883,004,16-02-2016,62,-59,1914,,,,,,
B28H1883,004,17-02-2016,63,-58,1913,,,,,,
B28H1883,004,18-02-2016,65,-56,1911,,,,,,
B28H1883,004,19-02-2016,66,-55,1910,,,,,,
B28H1883,004,20-02-2016,65,-56,1911,,,,,,
B28H1883,004,21-02-2016,58,-63,1918,,,,,,
B28H1883,004,22-02-2016,54,-67,1922,,,,,,
B28H1883,004,23-02-2016,57,-64,1919,,,,,,
B28H1883,004,24-02-2016,60,-61,1916,,,,,,
B28H1883,004,25-02-2016,62,-59,1914,,,,,,
B28H1883,004,26-02-2016,64,-57,1912,,,,,,
B28H1883,004,27-02-2016,66,-55,1910,,,,,,
B28H1883,004,28-02-2016,69,-52,1907,,,,,,
B28H1883,004,29-02-2016,70,-51,1906,,,,,,
B28H1883,004,01-03-2016,71,-50,1905,,,,,,
B28H1883,004,02-03-2016,62,-59,1914,,,,,,
B28H1883,004,03-03-2016,60,-61,1916,,,,,,
B28H1883,004,04-03-2016,61,-60,1915,,,,,,
B28H1883,004,05-03-2016,58,-63,1918,,,,,,
B28H1883,004,06-03-2016,62,-59,1914,,,,,,
B28H1883,004,07-03-2016,63,-58,1913,,,,,,
B28H1883,004,08-03-2016,66,-55,1910,,,,,,
B28H1883,004,09-03-2016,66,-55,1910,,,,,,
B28H1883,004,10-03-2016,70,-51,1906,,,,,,
B28H1883,004,11-03-2016,72,-49,1904,,,,,,
B28H1883,004,12-03-2016,73,-48,1903,,,,,,
B28H1883,004,13-03-2016,74,-47,1902,,,,,,
B28H1883,004,14-03-2016,75,-46,1901,,,,,,
B28H1883,004,15-03-2016,75,-46,1901,,,,,,
B28H1883,004,16-03-2016,76,-45,1900,,,,,,
B28H1883,004,17-03-2016,77,-44,1899,,,,,,
B28H1883,004,18-03-2016,77,-44,1899,,,,,,
B28H1883,004,19-03-2016,78,-43,1898,,,,,,
B28H1883,004,20-03-2016,78,-43,1898,,,,,,
B28H1883,004,21-03-2016,76,-45,1900,,,,,,
B28H1883,004,22-03-2016,77,-44,1899,,,,,,
B28H1883,004,23-03-2016,78,-43,1898,,,,,,
B28H1883,004,24-03-2016,79,-42,1897,,,,,,
B28H1883,004,25-03-2016,74,-47,1902,,,,,,
B28H1883,004,26-03-2016,71,-50,1905,,,,,,
B28H1883,004,27-03-2016,70,-51,1906,,,,,,
B28H1883,004,28-03-2016,67,-54,1909,,,,,,
B28H1883,004,29-03-2016,68,-53,1908,,,,,,
B28H1883,004,30-03-2016,64,-57,1912,,,,,,
B28H1883,004,31-03-2016,68,-53,1908,,,,,,
B28H1883,004,01-04-2016,72,-49,1904,,,,,,
B28H1883,004,02-04-2016,73,-48,1903,,,,,,
B28H1883,004,03-04-2016,75,-46,1901,,,,,,
B28H1883,004,04-04-2016,76,-45,1900,,,,,,
B28H1883,004,05-04-2016,78,-43,1898,,,,,,
B28H1883,004,06-04-2016,77,-44,1899,,,,,,
B28H1883,004,07-04-2016,77,-44,1899,,,,,,
B28H1883,004,08-04-2016,78,-43,1898,,,,,,
B28H1883,004,09-04-2016,79,-42,1897,,,,,,
B28H1883,004,10-04-2016,82,-39,1894,,,,,,
B28H1883,004,11-04-2016,84,-37,1892,,,,,,
B28H1883,004,12-04-2016,84,-37,1892,,,,,,
B28H1883,004,13-04-2016,78,-43,1898,,,,,,
B28H1883,004,14-04-2016,79,-42,1897,,,,,,
B28H1883,004,15-04-2016,77,-44,1899,,,,,,
B28H1883,004,16-04-2016,70,-51,1906,,,,,,
B28H1883,004,17-04-2016,74,-47,1902,,,,,,
B28H1883,004,18-04-2016,75,-46,1901,,,,,,
B28H1883,004,19-04-2016,77,-44,1899,,,,,,
B28H1883,004,20-04-2016,81,-40,1895,,,,,,
B28H1883,004,21-04-2016,82,-39,1894,,,,,,
B28H1883,004,22-04-2016,83,-38,1893,,,,,,
B28H1883,004,23-04-2016,85,-36,1891,,,,,,
B28H1883,004,24-04-2016,85,-36,1891,,,,,,
B28H1883,004,25-04-2016,85,-36,1891,,,,,,
B28H1883,004,26-04-2016,76,-45,1900,,,,,,
B28H1883,004,27-04-2016,72,-49,1904,,,,,,
B28H1883,004,28-04-2016,75,-46,1901,,,,,,
B28H1883,004,29-04-2016,76,-45,1900,,,,,,
B28H1883,004,30-04-2016,78,-43,1898,,,,,,
B28H1883,004,01-05-2016,81,-40,1895,,,,,,
B28H1883,004,02-05-2016,82,-39,1894,,,,,,
B28H1883,004,03-05-2016,83,-38,1893,,,,,,
B28H1883,004,04-05-2016,86,-35,1890,,,,,,
B28H1883,004,05-05-2016,88,-33,1888,,,,,,
B28H1883,004,06-05-2016,88,-33,1888,,,,,,
B28H1883,004,07-05-2016,91,-30,1885,,,,,,
B28H1883,004,08-05-2016,94,-27,1882,,,,,,
B28H1883,004,09-05-2016,96,-25,1880,,,,,,
B28H1883,004,10-05-2016,98,-23,1878,,,,,,
B28H1883,004,11-05-2016,100,-21,1876,,,,,,
B28H1883,004,12-05-2016,102,-19,1874,,,,,,
B28H1883,004,13-05-2016,106,-15,1870,,,,,,
B28H1883,004,14-05-2016,108,-13,1868,,,,,,
B28H1883,004,15-05-2016,108,-13,1868,,,,,,
B28H1883,004,16-05-2016,108,-13,1868,,,,,,
B28H1883,004,17-05-2016,108,-13,1868,,,,,,
B28H1883,004,18-05-2016,110,-11,1866,,,,,,
B28H1883,004,19-05-2016,110,-11,1866,,,,,,
B28H1883,004,20-05-2016,111,-10,1865,,,,,,
B28H1883,004,21-05-2016,111,-10,1865,,,,,,
B28H1883,004,22-05-2016,113,-8,1863,,,,,,
B28H1883,004,23-05-2016,109,-12,1867,,,,,,
B28H1883,004,24-05-2016,92,-29,1884,,,,,,
B28H1883,004,25-05-2016,94,-27,1882,,,,,,
B28H1883,004,26-05-2016,97,-24,1879,,,,,,
B28H1883,004,27-05-2016,100,-21,1876,,,,,,
B28H1883,004,28-05-2016,101,-20,1875,,,,,,
B28H1883,004,29-05-2016,103,-18,1873,,,,,,
B28H1883,004,30-05-2016,103,-18,1873,,,,,,
B28H1883,004,31-05-2016,95,-26,1881,,,,,,
B28H1883,004,01-06-2016,98,-23,1878,,,,,,
B28H1883,004,02-06-2016,103,-18,1873,,,,,,
B28H1883,004,03-06-2016,100,-21,1876,,,,,,
B28H1883,004,04-06-2016,106,-15,1870,,,,,,
B28H1883,004,05-06-2016,111,-10,1865,,,,,,
B28H1883,004,06-06-2016,114,-7,1862,,,,,,
B28H1883,004,07-06-2016,117,-4,1859,,,,,,
B28H1883,004,08-06-2016,120,-1,1856,,,,,,
B28H1883,004,09-06-2016,121,0,1855,,,,,,
B28H1883,004,10-06-2016,122,1,1854,,,,,,
B28H1883,004,11-06-2016,124,3,1852,,,,,,
B28H1883,004,12-06-2016,125,4,1851,,,,,,
B28H1883,004,13-06-2016,109,-12,1867,,,,,,
B28H1883,004,14-06-2016,111,-10,1865,,,,,,
B28H1883,004,15-06-2016,108,-13,1868,,,,,,
B28H1883,004,16-06-2016,102,-19,1874,,,,,,
B28H1883,004,17-06-2016,106,-15,1870,,,,,,
B28H1883,004,18-06-2016,94,-27,1882,,,,,,
B28H1883,004,19-06-2016,98,-23,1878,,,,,,
B28H1883,004,20-06-2016,103,-18,1873,,,,,,
B28H1883,004,21-06-2016,92,-29,1884,,,,,,
B28H1883,004,22-06-2016,94,-27,1882,,,,,,
B28H1883,004,23-06-2016,100,-21,1876,,,,,,
B28H1883,004,24-06-2016,87,-34,1889,,,,,,
B28H1883,004,25-06-2016,89,-32,1887,,,,,,
B28H1883,004,26-06-2016,87,-34,1889,,,,,,
B28H1883,004,27-06-2016,90,-31,1886,,,,,,
B28H1883,004,28-06-2016,89,-32,1887,,,,,,
B28H1883,004,29-06-2016,93,-28,1883,,,,,,
B28H1883,004,30-06-2016,96,-25,1880,,,,,,
B28H1883,004,01-07-2016,98,-23,1878,,,,,,
B28H1883,004,02-07-2016,92,-29,1884,,,,,,
B28H1883,004,03-07-2016,92,-29,1884,,,,,,
B28H1883,004,04-07-2016,95,-26,1881,,,,,,
B28H1883,004,05-07-2016,98,-23,1878,,,,,,
B28H1883,004,06-07-2016,103,-18,1873,,,,,,
B28H1883,004,07-07-2016,108,-13,1868,,,,,,
B28H1883,004,08-07-2016,109,-12,1867,,,,,,
B28H1883,004,09-07-2016,113,-8,1863,,,,,,
B28H1883,004,10-07-2016,116,-5,1860,,,,,,
B28H1883,004,11-07-2016,120,-1,1856,,,,,,
B28H1883,004,12-07-2016,122,1,1854,,,,,,
B28H1883,004,13-07-2016,122,1,1854,,,,,,
B28H1883,004,14-07-2016,119,-2,1857,,,,,,
B28H1883,004,15-07-2016,123,2,1853,,,,,,
B28H1883,004,16-07-2016,125,4,1851,,,,,,
B28H1883,004,17-07-2016,124,3,1852,,,,,,
B28H1883,004,18-07-2016,129,8,1847,,,,,,
B28H1883,004,19-07-2016,134,13,1842,,,,,,
B28H1883,004,20-07-2016,137,16,1839,,,,,,
B28H1883,004,21-07-2016,138,17,1838,,,,,,
B28H1883,004,22-07-2016,115,-6,1861,,,,,,
B28H1883,004,23-07-2016,112,-9,1864,,,,,,
B28H1883,004,24-07-2016,114,-7,1862,,,,,,
B28H1883,004,25-07-2016,118,-3,1858,,,,,,
B28H1883,004,26-07-2016,121,0,1855,,,,,,
B28H1883,004,27-07-2016,125,4,1851,,,,,,
B28H1883,004,28-07-2016,123,2,1853,,,,,,
B28H1883,004,29-07-2016,116,-5,1860,,,,,,
B28H1883,004,30-07-2016,119,-2,1857,,,,,,
B28H1883,004,31-07-2016,117,-4,1859,,,,,,
B28H1883,004,01-08-2016,115,-6,1861,,,,,,
B28H1883,004,02-08-2016,112,-9,1864,,,,,,
B28H1883,004,03-08-2016,107,-14,1869,,,,,,
B28H1883,004,04-08-2016,105,-16,1871,,,,,,
B28H1883,004,05-08-2016,110,-11,1866,,,,,,
B28H1883,004,06-08-2016,112,-9,1864,,,,,,
B28H1883,004,07-08-2016,113,-8,1863,,,,,,
B28H1883,004,08-08-2016,115,-6,1861,,,,,,
B28H1883,004,09-08-2016,118,-3,1858,,,,,,
B28H1883,004,10-08-2016,114,-7,1862,,,,,,
B28H1883,004,11-08-2016,115,-6,1861,,,,,,
B28H1883,004,12-08-2016,104,-17,1872,,,,,,
B28H1883,004,13-08-2016,104,-17,1872,,,,,,
B28H1883,004,14-08-2016,108,-13,1868,,,,,,
B28H1883,004,15-08-2016,113,-8,1863,,,,,,
B28H1883,004,16-08-2016,116,-5,1860,,,,,,
B28H1883,004,17-08-2016,119,-2,1857,,,,,,
B28H1883,004,18-08-2016,123,2,1853,,,,,,
B28H1883,004,19-08-2016,127,6,1849,,,,,,
B28H1883,004,20-08-2016,128,7,1848,,,,,,
B28H1883,004,21-08-2016,130,9,1846,,,,,,
B28H1883,004,22-08-2016,129,8,1847,,,,,,
B28H1883,004,23-08-2016,129,8,1847,,,,,,
B28H1883,004,24-08-2016,134,13,1842,,,,,,
B28H1883,004,25-08-2016,138,17,1838,,,,,,
B28H1883,004,26-08-2016,142,21,1834,,,,,,
B28H1883,004,27-08-2016,143,22,1833,,,,,,
B28H1883,004,28-08-2016,144,23,1832,,,,,,
B28H1883,004,29-08-2016,145,24,1831,,,,,,
B28H1883,004,30-08-2016,147,26,1829,,,,,,
B28H1883,004,31-08-2016,148,27,1828,,,,,,
B28H1883,004,01-09-2016,150,29,1826,,,,,,
B28H1883,004,02-09-2016,147,26,1829,,,,,,
B28H1883,004,03-09-2016,148,27,1828,,,,,,
B28H1883,004,04-09-2016,147,26,1829,,,,,,
B28H1883,004,05-09-2016,145,24,1831,,,,,,
B28H1883,004,06-09-2016,147,26,1829,,,,,,
B28H1883,004,07-09-2016,149,28,1827,,,,,,
B28H1883,004,08-09-2016,151,30,1825,,,,,,
B28H1883,004,09-09-2016,152,31,1824,,,,,,
B28H1883,004,10-09-2016,153,32,1823,,,,,,
B28H1883,004,11-09-2016,155,34,1821,,,,,,
B28H1883,004,12-09-2016,155,34,1821,,,,,,
B28H1883,004,13-09-2016,157,36,1819,,,,,,
B28H1883,004,14-09-2016,159,38,1817,,,,,,
B28H1883,004,15-09-2016,161,40,1815,,,,,,
B28H1883,004,16-09-2016,159,38,1817,,,,,,
B28H1883,004,17-09-2016,158,37,1818,,,,,,
B28H1883,004,18-09-2016,156,35,1820,,,,,,
B28H1883,004,19-09-2016,159,38,1817,,,,,,
B28H1883,004,20-09-2016,158,37,1818,,,,,,
B28H1883,004,21-09-2016,160,39,1816,,,,,,
B28H1883,004,22-09-2016,162,41,1814,,,,,,
B28H1883,004,23-09-2016,162,41,1814,,,,,,
B28H1883,004,24-09-2016,162,41,1814,,,,,,
B28H1883,004,25-09-2016,164,43,1812,,,,,,
B28H1883,004,26-09-2016,164,43,1812,,,,,,
B28H1883,004,27-09-2016,164,43,1812,,,,,,
B28H1883,004,28-09-2016,167,46,1809,,,,,,
B28H1883,004,29-09-2016,168,47,1808,,,,,,
B28H1883,004,30-09-2016,162,41,1814,,,,,,
B28H1883,004,01-10-2016,161,40,1815,,,,,,
B28H1883,004,02-10-2016,160,39,1816,,,,,,
B28H1883,004,03-10-2016,159,38,1817,,,,,,
B28H1883,004,04-10-2016,159,38,1817,,,,,,
B28H1883,004,05-10-2016,160,39,1816,,,,,,
B28H1883,004,06-10-2016,160,39,1816,,,,,,
B28H1883,004,07-10-2016,160,39,1816,,,,,,
B28H1883,004,08-10-2016,161,40,1815,,,,,,
B28H1883,004,09-10-2016,160,39,1816,,,,,,
B28H1883,004,10-10-2016,159,38,1817,,,,,,
B28H1883,004,11-10-2016,158,37,1818,,,,,,
B28H1883,004,12-10-2016,157,36,1819,,,,,,
B28H1883,004,13-10-2016,157,36,1819,,,,,,
B28H1883,004,14-10-2016,157,36,1819,,,,,,
B28H1883,004,15-10-2016,159,38,1817,,,,,,
B28H1883,004,16-10-2016,157,36,1819,,,,,,
B28H1883,004,17-10-2016,159,38,1817,,,,,,
B28H1883,004,18-10-2016,159,38,1817,,,,,,
B28H1883,004,19-10-2016,152,31,1824,,,,,,
B28H1883,004,20-10-2016,142,21,1834,,,,,,
B28H1883,004,21-10-2016,141,20,1835,,,,,,
B28H1883,004,22-10-2016,135,14,1841,,,,,,
B28H1883,004,23-10-2016,136,15,1840,,,,,,
B28H1883,004,24-10-2016,137,16,1839,,,,,,
B28H1883,004,25-10-2016,138,17,1838,,,,,,
B28H1883,004,26-10-2016,138,17,1838,,,,,,
B28H1883,004,27-10-2016,138,17,1838,,,,,,
B28H1883,004,28-10-2016,138,17,1838,,,,,,
B28H1883,004,29-10-2016,138,17,1838,,,,,,
B28H1883,004,30-10-2016,138,17,1838,,,,,,
B28H1883,004,31-10-2016,137,16,1839,,,,,,
B28H1883,004,01-11-2016,136,15,1840,,,,,,
B28H1883,004,02-11-2016,135,14,1841,,,,,,
B28H1883,004,03-11-2016,136,15,1840,,,,,,
B28H1883,004,04-11-2016,135,14,1841,,,,,,
B28H1883,004,05-11-2016,134,13,1842,,,,,,
B28H1883,004,06-11-2016,133,12,1843,,,,,,
B28H1883,004,07-11-2016,132,11,1844,,,,,,
B28H1883,004,08-11-2016,119,-2,1857,,,,,,
B28H1883,004,09-11-2016,119,-2,1857,,,,,,
B28H1883,004,10-11-2016,120,-1,1856,,,,,,
B28H1883,004,11-11-2016,122,1,1854,,,,,,
B28H1883,004,12-11-2016,123,2,1853,,,,,,
B28H1883,004,13-11-2016,124,3,1852,,,,,,
B28H1883,004,14-11-2016,125,4,1851,,,,,,
B28H1883,004,15-11-2016,121,0,1855,,,,,,
B28H1883,004,16-11-2016,115,-6,1861,,,,,,
B28H1883,004,17-11-2016,112,-9,1864,,,,,,
B28H1883,004,18-11-2016,96,-25,1880,,,,,,
B28H1883,004,19-11-2016,99,-22,1877,,,,,,
B28H1883,004,20-11-2016,98,-23,1878,,,,,,
B28H1883,004,21-11-2016,99,-22,1877,,,,,,
B28H1883,004,22-11-2016,101,-20,1875,,,,,,
B28H1883,004,23-11-2016,103,-18,1873,,,,,,
B28H1883,004,24-11-2016,105,-16,1871,,,,,,
B28H1883,004,25-11-2016,106,-15,1870,,,,,,
B28H1883,004,26-11-2016,106,-15,1870,,,,,,
B28H1883,004,27-11-2016,107,-14,1869,,,,,,
B28H1883,004,28-11-2016,109,-12,1867,,,,,,
B28H1883,004,29-11-2016,110,-11,1866,,,,,,
B28H1883,004,30-11-2016,110,-11,1866,,,,,,
B28H1883,004,01-12-2016,109,-12,1867,,,,,,
B28H1883,004,02-12-2016,108,-13,1868,,,,,,
B28H1883,004,03-12-2016,110,-11,1866,,,,,,
B28H1883,004,04-12-2016,110,-11,1866,,,,,,
B28H1883,004,05-12-2016,111,-10,1865,,,,,,
B28H1883,004,06-12-2016,113,-8,1863,,,,,,
B28H1883,004,07-12-2016,112,-9,1864,,,,,,
B28H1883,004,08-12-2016,111,-10,1865,,,,,,
B28H1883,004,09-12-2016,111,-10,1865,,,,,,
B28H1883,004,10-12-2016,110,-11,1866,,,,,,
B28H1883,004,11-12-2016,97,-24,1879,,,,,,
B28H1883,004,12-12-2016,99,-22,1877,,,,,,
B28H1883,004,13-12-2016,101,-20,1875,,,,,,
B28H1883,004,14-12-2016,102,-19,1874,,,,,,
B28H1883,004,15-12-2016,102,-19,1874,,,,,,
B28H1883,004,16-12-2016,104,-17,1872,,,,,,
B28H1883,004,17-12-2016,105,-16,1871,,,,,,
B28H1883,004,18-12-2016,105,-16,1871,,,,,,
B28H1883,004,19-12-2016,105,-16,1871,,,,,,
B28H1883,004,20-12-2016,105,-16,1871,,,,,,
B28H1883,004,21-12-2016,106,-15,1870,,,,,,
B28H1883,004,22-12-2016,98,-23,1878,,,,,,
B28H1883,004,23-12-2016,99,-22,1877,,,,,,
B28H1883,004,24-12-2016,99,-22,1877,,,,,,
B28H1883,004,25-12-2016,100,-21,1876,,,,,,
B28H1883,004,26-12-2016,97,-24,1879,,,,,,
B28H1883,004,27-12-2016,99,-22,1877,,,,,,
B28H1883,004,28-12-2016,100,-21,1876,,,,,,
B28H1883,004,29-12-2016,100,-21,1876,,,,,,
B28H1883,004,30-12-2016,101,-20,1875,,,,,,
B28H1883,004,31-12-2016,101,-20,1875,,,,,,
B28H1883,004,01-01-2017,99,-22,1877,,,,,,
B28H1883,004,02-01-2017,99,-22,1877,,,,,,
B28H1883,004,03-01-2017,99,-22,1877,,,,,,
B28H1883,004,04-01-2017,94,-27,1882,,,,,,
B28H1883,004,05-01-2017,96,-25,1880,,,,,,
B28H1883,004,06-01-2017,100,-21,1876,,,,,,
B28H1883,004,07-01-2017,100,-21,1876,,,,,,
B28H1883,004,08-01-2017,99,-22,1877,,,,,,
B28H1883,004,09-01-2017,95,-26,1881,,,,,,
B28H1883,004,10-01-2017,90,-31,1886,,,,,,
B28H1883,004,11-01-2017,89,-32,1887,,,,,,
B28H1883,004,12-01-2017,88,-33,1888,,,,,,
B28H1883,004,13-01-2017,79,-42,1897,,,,,,
B28H1883,004,14-01-2017,74,-47,1902,,,,,,
B28H1883,004,15-01-2017,76,-45,1900,,,,,,
B28H1883,004,16-01-2017,81,-40,1895,,,,,,
B28H1883,004,17-01-2017,83,-38,1893,,,,,,
B28H1883,004,18-01-2017,85,-36,1891,,,,,,
B28H1883,004,19-01-2017,86,-35,1890,,,,,,
B28H1883,004,20-01-2017,88,-33,1888,,,,,,
B28H1883,004,21-01-2017,88,-33,1888,,,,,,
B28H1883,004,22-01-2017,89,-32,1887,,,,,,
B28H1883,004,23-01-2017,91,-30,1885,,,,,,
B28H1883,004,24-01-2017,91,-30,1885,,,,,,
B28H1883,004,25-01-2017,91,-30,1885,,,,,,
B28H1883,004,26-01-2017,93,-28,1883,,,,,,
B28H1883,004,27-01-2017,93,-28,1883,,,,,,
B28H1883,004,28-01-2017,93,-28,1883,,,,,,
B28H1883,004,29-01-2017,87,-34,1889,,,,,,
B28H1883,004,30-01-2017,79,-42,1897,,,,,,
B28H1883,004,31-01-2017,77,-44,1899,,,,,,
B28H1883,004,01-02-2017,80,-41,1896,,,,,,
B28H1883,004,02-02-2017,80,-41,1896,,,,,,
B28H1883,004,03-02-2017,81,-40,1895,,,,,,
B28H1883,004,04-02-2017,82,-39,1894,,,,,,
B28H1883,004,05-02-2017,80,-41,1896,,,,,,
