Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,08-03-2020,,,,,,,,
Gegevens beschikbaar:,30-10-2015,tot:,18-09-2019,,,,,,,,
Datum: ,08-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B28H1883,002,,256056,484978,1855,26-08-2015,26-08-2015,18-09-2019,1980,125,1563,1513


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B28H1883,002,13-11-2016,134,9,1846,,,,,,
B28H1883,002,14-11-2016,135,10,1845,,,,,,
B28H1883,002,15-11-2016,131,6,1849,,,,,,
B28H1883,002,16-11-2016,126,1,1854,,,,,,
B28H1883,002,17-11-2016,124,-1,1856,,,,,,
B28H1883,002,18-11-2016,116,-9,1864,,,,,,
B28H1883,002,19-11-2016,117,-8,1863,,,,,,
B28H1883,002,20-11-2016,117,-8,1863,,,,,,
B28H1883,002,21-11-2016,118,-7,1862,,,,,,
B28H1883,002,22-11-2016,119,-6,1861,,,,,,
B28H1883,002,23-11-2016,120,-5,1860,,,,,,
B28H1883,002,24-11-2016,120,-5,1860,,,,,,
B28H1883,002,25-11-2016,121,-4,1859,,,,,,
B28H1883,002,26-11-2016,121,-4,1859,,,,,,
B28H1883,002,27-11-2016,122,-3,1858,,,,,,
B28H1883,002,28-11-2016,122,-3,1858,,,,,,
B28H1883,002,29-11-2016,123,-2,1857,,,,,,
B28H1883,002,30-11-2016,124,-1,1856,,,,,,
B28H1883,002,01-12-2016,123,-2,1857,,,,,,
B28H1883,002,02-12-2016,123,-2,1857,,,,,,
B28H1883,002,03-12-2016,124,-1,1856,,,,,,
B28H1883,002,04-12-2016,124,-1,1856,,,,,,
B28H1883,002,05-12-2016,124,-1,1856,,,,,,
B28H1883,002,06-12-2016,125,0,1855,,,,,,
B28H1883,002,07-12-2016,125,0,1855,,,,,,
B28H1883,002,08-12-2016,125,0,1855,,,,,,
B28H1883,002,09-12-2016,125,0,1855,,,,,,
B28H1883,002,10-12-2016,125,0,1855,,,,,,
B28H1883,002,11-12-2016,117,-8,1863,,,,,,
B28H1883,002,12-12-2016,118,-7,1862,,,,,,
B28H1883,002,13-12-2016,119,-6,1861,,,,,,
B28H1883,002,14-12-2016,119,-6,1861,,,,,,
B28H1883,002,15-12-2016,120,-5,1860,,,,,,
B28H1883,002,16-12-2016,120,-5,1860,,,,,,
B28H1883,002,17-12-2016,121,-4,1859,,,,,,
B28H1883,002,18-12-2016,121,-4,1859,,,,,,
B28H1883,002,19-12-2016,121,-4,1859,,,,,,
B28H1883,002,20-12-2016,121,-4,1859,,,,,,
B28H1883,002,21-12-2016,122,-3,1858,,,,,,
B28H1883,002,22-12-2016,117,-8,1863,,,,,,
B28H1883,002,23-12-2016,118,-7,1862,,,,,,
B28H1883,002,24-12-2016,119,-6,1861,,,,,,
B28H1883,002,25-12-2016,119,-6,1861,,,,,,
B28H1883,002,26-12-2016,118,-7,1862,,,,,,
B28H1883,002,27-12-2016,119,-6,1861,,,,,,
B28H1883,002,28-12-2016,119,-6,1861,,,,,,
B28H1883,002,29-12-2016,119,-6,1861,,,,,,
B28H1883,002,30-12-2016,119,-6,1861,,,,,,
B28H1883,002,31-12-2016,119,-6,1861,,,,,,
B28H1883,002,01-01-2017,119,-6,1861,,,,,,
B28H1883,002,02-01-2017,118,-7,1862,,,,,,
B28H1883,002,03-01-2017,118,-7,1862,,,,,,
B28H1883,002,04-01-2017,117,-8,1863,,,,,,
B28H1883,002,05-01-2017,117,-8,1863,,,,,,
B28H1883,002,06-01-2017,118,-7,1862,,,,,,
B28H1883,002,07-01-2017,119,-6,1861,,,,,,
B28H1883,002,08-01-2017,118,-7,1862,,,,,,
B28H1883,002,09-01-2017,117,-8,1863,,,,,,
B28H1883,002,10-01-2017,115,-10,1865,,,,,,
B28H1883,002,11-01-2017,115,-10,1865,,,,,,
B28H1883,002,12-01-2017,115,-10,1865,,,,,,
B28H1883,002,13-01-2017,110,-15,1870,,,,,,
B28H1883,002,14-01-2017,110,-15,1870,,,,,,
B28H1883,002,15-01-2017,112,-13,1868,,,,,,
B28H1883,002,16-01-2017,113,-12,1867,,,,,,
B28H1883,002,17-01-2017,114,-11,1866,,,,,,
B28H1883,002,18-01-2017,115,-10,1865,,,,,,
B28H1883,002,19-01-2017,115,-10,1865,,,,,,
B28H1883,002,20-01-2017,116,-9,1864,,,,,,
B28H1883,002,21-01-2017,116,-9,1864,,,,,,
B28H1883,002,22-01-2017,116,-9,1864,,,,,,
B28H1883,002,23-01-2017,116,-9,1864,,,,,,
B28H1883,002,24-01-2017,116,-9,1864,,,,,,
B28H1883,002,25-01-2017,116,-9,1864,,,,,,
B28H1883,002,26-01-2017,118,-7,1862,,,,,,
B28H1883,002,27-01-2017,118,-7,1862,,,,,,
B28H1883,002,28-01-2017,118,-7,1862,,,,,,
B28H1883,002,29-01-2017,115,-10,1865,,,,,,
B28H1883,002,30-01-2017,113,-12,1867,,,,,,
B28H1883,002,31-01-2017,114,-11,1866,,,,,,
B28H1883,002,01-02-2017,114,-11,1866,,,,,,
B28H1883,002,02-02-2017,115,-10,1865,,,,,,
B28H1883,002,03-02-2017,115,-10,1865,,,,,,
B28H1883,002,04-02-2017,115,-10,1865,,,,,,
B28H1883,002,05-02-2017,114,-11,1866,,,,,,
B28H1883,002,06-02-2017,115,-10,1865,,,,,,
B28H1883,002,07-02-2017,116,-9,1864,,,,,,
B28H1883,002,08-02-2017,116,-9,1864,,,,,,
B28H1883,002,09-02-2017,116,-9,1864,,,,,,
B28H1883,002,10-02-2017,116,-9,1864,,,,,,
B28H1883,002,11-02-2017,116,-9,1864,,,,,,
B28H1883,002,12-02-2017,117,-8,1863,,,,,,
B28H1883,002,13-02-2017,117,-8,1863,,,,,,
B28H1883,002,14-02-2017,117,-8,1863,,,,,,
B28H1883,002,15-02-2017,117,-8,1863,,,,,,
B28H1883,002,16-02-2017,117,-8,1863,,,,,,
B28H1883,002,17-02-2017,116,-9,1864,,,,,,
B28H1883,002,18-02-2017,116,-9,1864,,,,,,
B28H1883,002,19-02-2017,116,-9,1864,,,,,,
B28H1883,002,20-02-2017,116,-9,1864,,,,,,
B28H1883,002,21-02-2017,114,-11,1866,,,,,,
B28H1883,002,22-02-2017,113,-12,1867,,,,,,
B28H1883,002,23-02-2017,109,-16,1871,,,,,,
B28H1883,002,24-02-2017,110,-15,1870,,,,,,
B28H1883,002,25-02-2017,111,-14,1869,,,,,,
B28H1883,002,26-02-2017,111,-14,1869,,,,,,
B28H1883,002,27-02-2017,111,-14,1869,,,,,,
B28H1883,002,28-02-2017,110,-15,1870,,,,,,
B28H1883,002,01-03-2017,110,-15,1870,,,,,,
B28H1883,002,02-03-2017,109,-16,1871,,,,,,
B28H1883,002,03-03-2017,109,-16,1871,,,,,,
B28H1883,002,04-03-2017,110,-15,1870,,,,,,
B28H1883,002,05-03-2017,109,-16,1871,,,,,,
B28H1883,002,06-03-2017,110,-15,1870,,,,,,
B28H1883,002,07-03-2017,111,-14,1869,,,,,,
B28H1883,002,08-03-2017,110,-15,1870,,,,,,
B28H1883,002,09-03-2017,109,-16,1871,,,,,,
B28H1883,002,10-03-2017,110,-15,1870,,,,,,
B28H1883,002,11-03-2017,111,-14,1869,,,,,,
B28H1883,002,12-03-2017,111,-14,1869,,,,,,
B28H1883,002,13-03-2017,112,-13,1868,,,,,,
B28H1883,002,14-03-2017,113,-12,1867,,,,,,
B28H1883,002,15-03-2017,113,-12,1867,,,,,,
B28H1883,002,16-03-2017,113,-12,1867,,,,,,
B28H1883,002,17-03-2017,113,-12,1867,,,,,,
B28H1883,002,18-03-2017,111,-14,1869,,,,,,
B28H1883,002,19-03-2017,110,-15,1870,,,,,,
B28H1883,002,20-03-2017,110,-15,1870,,,,,,
B28H1883,002,21-03-2017,109,-16,1871,,,,,,
B28H1883,002,22-03-2017,110,-15,1870,,,,,,
B28H1883,002,23-03-2017,111,-14,1869,,,,,,
B28H1883,002,24-03-2017,112,-13,1868,,,,,,
B28H1883,002,25-03-2017,113,-12,1867,,,,,,
B28H1883,002,26-03-2017,113,-12,1867,,,,,,
B28H1883,002,27-03-2017,114,-11,1866,,,,,,
B28H1883,002,28-03-2017,114,-11,1866,,,,,,
B28H1883,002,29-03-2017,114,-11,1866,,,,,,
B28H1883,002,30-03-2017,114,-11,1866,,,,,,
B28H1883,002,31-03-2017,114,-11,1866,,,,,,
B28H1883,002,01-04-2017,115,-10,1865,,,,,,
B28H1883,002,02-04-2017,115,-10,1865,,,,,,
B28H1883,002,03-04-2017,115,-10,1865,,,,,,
B28H1883,002,04-04-2017,116,-9,1864,,,,,,
B28H1883,002,05-04-2017,116,-9,1864,,,,,,
B28H1883,002,06-04-2017,116,-9,1864,,,,,,
B28H1883,002,07-04-2017,117,-8,1863,,,,,,
B28H1883,002,08-04-2017,117,-8,1863,,,,,,
B28H1883,002,09-04-2017,117,-8,1863,,,,,,
B28H1883,002,10-04-2017,118,-7,1862,,,,,,
B28H1883,002,11-04-2017,118,-7,1862,,,,,,
B28H1883,002,12-04-2017,118,-7,1862,,,,,,
B28H1883,002,13-04-2017,117,-8,1863,,,,,,
B28H1883,002,14-04-2017,118,-7,1862,,,,,,
B28H1883,002,15-04-2017,118,-7,1862,,,,,,
B28H1883,002,16-04-2017,119,-6,1861,,,,,,
B28H1883,002,17-04-2017,119,-6,1861,,,,,,
B28H1883,002,18-04-2017,118,-7,1862,,,,,,
B28H1883,002,19-04-2017,119,-6,1861,,,,,,
B28H1883,002,20-04-2017,119,-6,1861,,,,,,
B28H1883,002,21-04-2017,120,-5,1860,,,,,,
B28H1883,002,22-04-2017,120,-5,1860,,,,,,
B28H1883,002,23-04-2017,120,-5,1860,,,,,,
B28H1883,002,24-04-2017,121,-4,1859,,,,,,
B28H1883,002,25-04-2017,118,-7,1862,,,,,,
B28H1883,002,26-04-2017,119,-6,1861,,,,,,
B28H1883,002,27-04-2017,120,-5,1860,,,,,,
B28H1883,002,28-04-2017,121,-4,1859,,,,,,
B28H1883,002,29-04-2017,120,-5,1860,,,,,,
B28H1883,002,30-04-2017,121,-4,1859,,,,,,
B28H1883,002,01-05-2017,122,-3,1858,,,,,,
B28H1883,002,02-05-2017,121,-4,1859,,,,,,
B28H1883,002,03-05-2017,118,-7,1862,,,,,,
B28H1883,002,04-05-2017,120,-5,1860,,,,,,
B28H1883,002,05-05-2017,119,-6,1861,,,,,,
B28H1883,002,06-05-2017,120,-5,1860,,,,,,
B28H1883,002,07-05-2017,122,-3,1858,,,,,,
B28H1883,002,08-05-2017,123,-2,1857,,,,,,
B28H1883,002,09-05-2017,124,-1,1856,,,,,,
B28H1883,002,10-05-2017,125,0,1855,,,,,,
B28H1883,002,11-05-2017,126,1,1854,,,,,,
B28H1883,002,12-05-2017,122,-3,1858,,,,,,
B28H1883,002,13-05-2017,123,-2,1857,,,,,,
B28H1883,002,14-05-2017,126,1,1854,,,,,,
B28H1883,002,15-05-2017,129,4,1851,,,,,,
B28H1883,002,16-05-2017,133,8,1847,,,,,,
B28H1883,002,17-05-2017,136,11,1844,,,,,,
B28H1883,002,18-05-2017,138,13,1842,,,,,,
B28H1883,002,19-05-2017,137,12,1843,,,,,,
B28H1883,002,20-05-2017,137,12,1843,,,,,,
B28H1883,002,21-05-2017,141,16,1839,,,,,,
B28H1883,002,22-05-2017,144,19,1836,,,,,,
B28H1883,002,23-05-2017,149,24,1831,,,,,,
B28H1883,002,24-05-2017,150,25,1830,,,,,,
B28H1883,002,25-05-2017,151,26,1829,,,,,,
B28H1883,002,26-05-2017,155,30,1825,,,,,,
B28H1883,002,27-05-2017,161,36,1819,,,,,,
B28H1883,002,28-05-2017,151,26,1829,,,,,,
B28H1883,002,29-05-2017,158,33,1822,,,,,,
B28H1883,002,30-05-2017,164,39,1816,,,,,,
B28H1883,002,31-05-2017,168,43,1812,,,,,,
B28H1883,002,01-06-2017,170,45,1810,,,,,,
B28H1883,002,02-06-2017,176,51,1804,,,,,,
B28H1883,002,03-06-2017,176,51,1804,,,,,,
B28H1883,002,04-06-2017,175,50,1805,,,,,,
B28H1883,002,05-06-2017,179,54,1801,,,,,,
B28H1883,002,06-06-2017,177,52,1803,,,,,,
B28H1883,002,07-06-2017,176,51,1804,,,,,,
B28H1883,002,08-06-2017,177,52,1803,,,,,,
B28H1883,002,09-06-2017,172,47,1808,,,,,,
B28H1883,002,10-06-2017,170,45,1810,,,,,,
B28H1883,002,11-06-2017,178,53,1802,,,,,,
B28H1883,002,12-06-2017,180,55,1800,,,,,,
B28H1883,002,13-06-2017,183,58,1797,,,,,,
B28H1883,002,14-06-2017,185,60,1795,,,,,,
B28H1883,002,15-06-2017,190,65,1790,,,,,,
B28H1883,002,16-06-2017,189,64,1791,,,,,,
B28H1883,002,17-06-2017,188,63,1792,,,,,,
B28H1883,002,18-06-2017,192,67,1788,,,,,,
B28H1883,002,19-06-2017,198,73,1782,,,,,,
B28H1883,002,20-06-2017,202,77,1778,,,,,,
B28H1883,002,21-06-2017,203,78,1777,,,,,,
B28H1883,002,22-06-2017,211,86,1769,,,,,,
B28H1883,002,23-06-2017,208,83,1772,,,,,,
B28H1883,002,24-06-2017,201,76,1779,,,,,,
B28H1883,002,25-06-2017,193,68,1787,,,,,,
B28H1883,002,26-06-2017,192,67,1788,,,,,,
B28H1883,002,27-06-2017,198,73,1782,,,,,,
B28H1883,002,28-06-2017,188,63,1792,,,,,,
B28H1883,002,29-06-2017,181,56,1799,,,,,,
B28H1883,002,30-06-2017,175,50,1805,,,,,,
B28H1883,002,01-07-2017,170,45,1810,,,,,,
B28H1883,002,02-07-2017,171,46,1809,,,,,,
B28H1883,002,03-07-2017,182,57,1798,,,,,,
B28H1883,002,04-07-2017,186,61,1794,,,,,,
B28H1883,002,05-07-2017,189,64,1791,,,,,,
B28H1883,002,06-07-2017,194,69,1786,,,,,,
B28H1883,002,07-07-2017,195,70,1785,,,,,,
B28H1883,002,08-07-2017,197,72,1783,,,,,,
B28H1883,002,09-07-2017,200,75,1780,,,,,,
B28H1883,002,10-07-2017,200,75,1780,,,,,,
B28H1883,002,11-07-2017,195,70,1785,,,,,,
B28H1883,002,12-07-2017,158,33,1822,,,,,,
B28H1883,002,13-07-2017,165,40,1815,,,,,,
B28H1883,002,14-07-2017,172,47,1808,,,,,,
B28H1883,002,15-07-2017,170,45,1810,,,,,,
B28H1883,002,16-07-2017,172,47,1808,,,,,,
B28H1883,002,17-07-2017,177,52,1803,,,,,,
B28H1883,002,18-07-2017,184,59,1796,,,,,,
B28H1883,002,19-07-2017,191,66,1789,,,,,,
B28H1883,002,20-07-2017,183,58,1797,,,,,,
B28H1883,002,21-07-2017,191,66,1789,,,,,,
B28H1883,002,22-07-2017,196,71,1784,,,,,,
B28H1883,002,23-07-2017,182,57,1798,,,,,,
B28H1883,002,24-07-2017,172,47,1808,,,,,,
B28H1883,002,25-07-2017,166,41,1814,,,,,,
B28H1883,002,26-07-2017,164,39,1816,,,,,,
B28H1883,002,27-07-2017,171,46,1809,,,,,,
B28H1883,002,28-07-2017,177,52,1803,,,,,,
B28H1883,002,29-07-2017,179,54,1801,,,,,,
B28H1883,002,30-07-2017,184,59,1796,,,,,,
B28H1883,002,31-07-2017,179,54,1801,,,,,,
B28H1883,002,01-08-2017,184,59,1796,,,,,,
B28H1883,002,02-08-2017,186,61,1794,,,,,,
B28H1883,002,03-08-2017,186,61,1794,,,,,,
B28H1883,002,04-08-2017,191,66,1789,,,,,,
B28H1883,002,05-08-2017,191,66,1789,,,,,,
B28H1883,002,06-08-2017,195,70,1785,,,,,,
B28H1883,002,07-08-2017,201,76,1779,,,,,,
B28H1883,002,08-08-2017,202,77,1778,,,,,,
B28H1883,002,09-08-2017,198,73,1782,,,,,,
B28H1883,002,10-08-2017,203,78,1777,,,,,,
B28H1883,002,11-08-2017,195,70,1785,,,,,,
B28H1883,002,12-08-2017,188,63,1792,,,,,,
B28H1883,002,13-08-2017,186,61,1794,,,,,,
B28H1883,002,14-08-2017,197,72,1783,,,,,,
B28H1883,002,15-08-2017,199,74,1781,,,,,,
B28H1883,002,16-08-2017,157,32,1823,,,,,,
B28H1883,002,17-08-2017,163,38,1817,,,,,,
B28H1883,002,18-08-2017,158,33,1822,,,,,,
B28H1883,002,19-08-2017,155,30,1825,,,,,,
B28H1883,002,20-08-2017,157,32,1823,,,,,,
B28H1883,002,21-08-2017,162,37,1818,,,,,,
B28H1883,002,22-08-2017,165,40,1815,,,,,,
B28H1883,002,23-08-2017,171,46,1809,,,,,,
B28H1883,002,24-08-2017,174,49,1806,,,,,,
B28H1883,002,25-08-2017,177,52,1803,,,,,,
B28H1883,002,26-08-2017,178,53,1802,,,,,,
B28H1883,002,27-08-2017,182,57,1798,,,,,,
B28H1883,002,28-08-2017,187,62,1793,,,,,,
B28H1883,002,29-08-2017,190,65,1790,,,,,,
B28H1883,002,30-08-2017,185,60,1795,,,,,,
B28H1883,002,31-08-2017,171,46,1809,,,,,,
B28H1883,002,01-09-2017,172,47,1808,,,,,,
B28H1883,002,02-09-2017,178,53,1802,,,,,,
B28H1883,002,03-09-2017,179,54,1801,,,,,,
B28H1883,002,04-09-2017,184,59,1796,,,,,,
B28H1883,002,05-09-2017,185,60,1795,,,,,,
B28H1883,002,06-09-2017,176,51,1804,,,,,,
B28H1883,002,07-09-2017,175,50,1805,,,,,,
B28H1883,002,08-09-2017,169,44,1811,,,,,,
B28H1883,002,09-09-2017,146,21,1834,,,,,,
B28H1883,002,10-09-2017,148,23,1832,,,,,,
B28H1883,002,11-09-2017,156,31,1824,,,,,,
B28H1883,002,12-09-2017,158,33,1822,,,,,,
B28H1883,002,13-09-2017,149,24,1831,,,,,,
B28H1883,002,14-09-2017,153,28,1827,,,,,,
B28H1883,002,15-09-2017,144,19,1836,,,,,,
B28H1883,002,16-09-2017,144,19,1836,,,,,,
B28H1883,002,17-09-2017,146,21,1834,,,,,,
B28H1883,002,18-09-2017,144,19,1836,,,,,,
B28H1883,002,19-09-2017,141,16,1839,,,,,,
B28H1883,002,20-09-2017,142,17,1838,,,,,,
B28H1883,002,21-09-2017,148,23,1832,,,,,,
B28H1883,002,22-09-2017,149,24,1831,,,,,,
B28H1883,002,23-09-2017,148,23,1832,,,,,,
B28H1883,002,24-09-2017,149,24,1831,,,,,,
B28H1883,002,25-09-2017,150,25,1830,,,,,,
B28H1883,002,26-09-2017,150,25,1830,,,,,,
B28H1883,002,27-09-2017,150,25,1830,,,,,,
B28H1883,002,28-09-2017,150,25,1830,,,,,,
B28H1883,002,29-09-2017,146,21,1834,,,,,,
B28H1883,002,30-09-2017,131,6,1849,,,,,,
B28H1883,002,01-10-2017,123,-2,1857,,,,,,
B28H1883,002,02-10-2017,127,2,1853,,,,,,
B28H1883,002,03-10-2017,130,5,1850,,,,,,
B28H1883,002,04-10-2017,132,7,1848,,,,,,
B28H1883,002,05-10-2017,123,-2,1857,,,,,,
B28H1883,002,06-10-2017,123,-2,1857,,,,,,
B28H1883,002,07-10-2017,123,-2,1857,,,,,,
B28H1883,002,08-10-2017,118,-7,1862,,,,,,
B28H1883,002,09-10-2017,120,-5,1860,,,,,,
B28H1883,002,10-10-2017,119,-6,1861,,,,,,
B28H1883,002,11-10-2017,121,-4,1859,,,,,,
B28H1883,002,12-10-2017,124,-1,1856,,,,,,
B28H1883,002,13-10-2017,124,-1,1856,,,,,,
B28H1883,002,14-10-2017,126,1,1854,,,,,,
B28H1883,002,15-10-2017,126,1,1854,,,,,,
B28H1883,002,16-10-2017,128,3,1852,,,,,,
B28H1883,002,17-10-2017,129,4,1851,,,,,,
B28H1883,002,18-10-2017,128,3,1852,,,,,,
B28H1883,002,19-10-2017,128,3,1852,,,,,,
B28H1883,002,20-10-2017,126,1,1854,,,,,,
B28H1883,002,21-10-2017,125,0,1855,,,,,,
B28H1883,002,22-10-2017,122,-3,1858,,,,,,
B28H1883,002,23-10-2017,121,-4,1859,,,,,,
B28H1883,002,24-10-2017,121,-4,1859,,,,,,
B28H1883,002,25-10-2017,121,-4,1859,,,,,,
B28H1883,002,26-10-2017,121,-4,1859,,,,,,
B28H1883,002,27-10-2017,122,-3,1858,,,,,,
B28H1883,002,28-10-2017,122,-3,1858,,,,,,
B28H1883,002,29-10-2017,120,-5,1860,,,,,,
B28H1883,002,30-10-2017,121,-4,1859,,,,,,
B28H1883,002,31-10-2017,122,-3,1858,,,,,,
B28H1883,002,01-11-2017,121,-4,1859,,,,,,
B28H1883,002,02-11-2017,121,-4,1859,,,,,,
B28H1883,002,03-11-2017,122,-3,1858,,,,,,
B28H1883,002,04-11-2017,121,-4,1859,,,,,,
B28H1883,002,05-11-2017,121,-4,1859,,,,,,
B28H1883,002,06-11-2017,122,-3,1858,,,,,,
B28H1883,002,07-11-2017,122,-3,1858,,,,,,
B28H1883,002,08-11-2017,123,-2,1857,,,,,,
B28H1883,002,09-11-2017,123,-2,1857,,,,,,
B28H1883,002,10-11-2017,121,-4,1859,,,,,,
B28H1883,002,11-11-2017,116,-9,1864,,,,,,
B28H1883,002,12-11-2017,115,-10,1865,,,,,,
B28H1883,002,13-11-2017,116,-9,1864,,,,,,
B28H1883,002,14-11-2017,117,-8,1863,,,,,,
B28H1883,002,15-11-2017,117,-8,1863,,,,,,
B28H1883,002,16-11-2017,118,-7,1862,,,,,,
B28H1883,002,17-11-2017,117,-8,1863,,,,,,
B28H1883,002,18-11-2017,117,-8,1863,,,,,,
B28H1883,002,19-11-2017,117,-8,1863,,,,,,
B28H1883,002,20-11-2017,116,-9,1864,,,,,,
B28H1883,002,21-11-2017,112,-13,1868,,,,,,
B28H1883,002,22-11-2017,113,-12,1867,,,,,,
B28H1883,002,23-11-2017,115,-10,1865,,,,,,
B28H1883,002,24-11-2017,113,-12,1867,,,,,,
B28H1883,002,25-11-2017,114,-11,1866,,,,,,
B28H1883,002,26-11-2017,113,-12,1867,,,,,,
B28H1883,002,27-11-2017,112,-13,1868,,,,,,
B28H1883,002,28-11-2017,112,-13,1868,,,,,,
B28H1883,002,29-11-2017,113,-12,1867,,,,,,
B28H1883,002,30-11-2017,114,-11,1866,,,,,,
B28H1883,002,01-12-2017,115,-10,1865,,,,,,
B28H1883,002,02-12-2017,115,-10,1865,,,,,,
B28H1883,002,03-12-2017,114,-11,1866,,,,,,
B28H1883,002,04-12-2017,115,-10,1865,,,,,,
B28H1883,002,05-12-2017,115,-10,1865,,,,,,
B28H1883,002,06-12-2017,115,-10,1865,,,,,,
B28H1883,002,07-12-2017,115,-10,1865,,,,,,
B28H1883,002,08-12-2017,113,-12,1867,,,,,,
B28H1883,002,09-12-2017,111,-14,1869,,,,,,
B28H1883,002,10-12-2017,110,-15,1870,,,,,,
B28H1883,002,11-12-2017,109,-16,1871,,,,,,
B28H1883,002,12-12-2017,108,-17,1872,,,,,,
B28H1883,002,13-12-2017,107,-18,1873,,,,,,
B28H1883,002,14-12-2017,105,-20,1875,,,,,,
B28H1883,002,15-12-2017,108,-17,1872,,,,,,
B28H1883,002,16-12-2017,109,-16,1871,,,,,,
B28H1883,002,17-12-2017,111,-14,1869,,,,,,
B28H1883,002,18-12-2017,109,-16,1871,,,,,,
B28H1883,002,19-12-2017,110,-15,1870,,,,,,
B28H1883,002,20-12-2017,110,-15,1870,,,,,,
B28H1883,002,21-12-2017,111,-14,1869,,,,,,
B28H1883,002,22-12-2017,111,-14,1869,,,,,,
B28H1883,002,23-12-2017,111,-14,1869,,,,,,
B28H1883,002,24-12-2017,112,-13,1868,,,,,,
B28H1883,002,25-12-2017,112,-13,1868,,,,,,
B28H1883,002,26-12-2017,112,-13,1868,,,,,,
B28H1883,002,27-12-2017,111,-14,1869,,,,,,
B28H1883,002,28-12-2017,112,-13,1868,,,,,,
B28H1883,002,29-12-2017,112,-13,1868,,,,,,
B28H1883,002,30-12-2017,110,-15,1870,,,,,,
B28H1883,002,31-12-2017,109,-16,1871,,,,,,
B28H1883,002,01-01-2018,106,-19,1874,,,,,,
B28H1883,002,02-01-2018,107,-18,1873,,,,,,
B28H1883,002,03-01-2018,105,-20,1875,,,,,,
B28H1883,002,04-01-2018,105,-20,1875,,,,,,
B28H1883,002,05-01-2018,106,-19,1874,,,,,,
B28H1883,002,06-01-2018,108,-17,1872,,,,,,
B28H1883,002,07-01-2018,109,-16,1871,,,,,,
B28H1883,002,08-01-2018,110,-15,1870,,,,,,
B28H1883,002,09-01-2018,110,-15,1870,,,,,,
B28H1883,002,10-01-2018,110,-15,1870,,,,,,
B28H1883,002,11-01-2018,111,-14,1869,,,,,,
B28H1883,002,12-01-2018,111,-14,1869,,,,,,
B28H1883,002,13-01-2018,111,-14,1869,,,,,,
B28H1883,002,14-01-2018,112,-13,1868,,,,,,
B28H1883,002,15-01-2018,111,-14,1869,,,,,,
B28H1883,002,16-01-2018,106,-19,1874,,,,,,
B28H1883,002,17-01-2018,106,-19,1874,,,,,,
B28H1883,002,18-01-2018,105,-20,1875,,,,,,
B28H1883,002,19-01-2018,107,-18,1873,,,,,,
B28H1883,002,20-01-2018,108,-17,1872,,,,,,
B28H1883,002,21-01-2018,108,-17,1872,,,,,,
B28H1883,002,22-01-2018,108,-17,1872,,,,,,
B28H1883,002,23-01-2018,109,-16,1871,,,,,,
B28H1883,002,24-01-2018,109,-16,1871,,,,,,
B28H1883,002,25-01-2018,109,-16,1871,,,,,,
B28H1883,002,26-01-2018,110,-15,1870,,,,,,
B28H1883,002,27-01-2018,111,-14,1869,,,,,,
B28H1883,002,28-01-2018,111,-14,1869,,,,,,
B28H1883,002,29-01-2018,111,-14,1869,,,,,,
B28H1883,002,30-01-2018,108,-17,1872,,,,,,
B28H1883,002,31-01-2018,108,-17,1872,,,,,,
B28H1883,002,01-02-2018,107,-18,1873,,,,,,
B28H1883,002,02-02-2018,105,-20,1875,,,,,,
B28H1883,002,03-02-2018,107,-18,1873,,,,,,
B28H1883,002,04-02-2018,108,-17,1872,,,,,,
B28H1883,002,05-02-2018,109,-16,1871,,,,,,
B28H1883,002,06-02-2018,109,-16,1871,,,,,,
B28H1883,002,07-02-2018,110,-15,1870,,,,,,
B28H1883,002,08-02-2018,111,-14,1869,,,,,,
B28H1883,002,09-02-2018,111,-14,1869,,,,,,
B28H1883,002,10-02-2018,111,-14,1869,,,,,,
B28H1883,002,11-02-2018,109,-16,1871,,,,,,
B28H1883,002,12-02-2018,108,-17,1872,,,,,,
B28H1883,002,13-02-2018,108,-17,1872,,,,,,
B28H1883,002,14-02-2018,109,-16,1871,,,,,,
B28H1883,002,15-02-2018,108,-17,1872,,,,,,
B28H1883,002,16-02-2018,110,-15,1870,,,,,,
B28H1883,002,17-02-2018,110,-15,1870,,,,,,
B28H1883,002,18-02-2018,111,-14,1869,,,,,,
B28H1883,002,19-02-2018,110,-15,1870,,,,,,
B28H1883,002,20-02-2018,111,-14,1869,,,,,,
B28H1883,002,21-02-2018,112,-13,1868,,,,,,
B28H1883,002,22-02-2018,112,-13,1868,,,,,,
B28H1883,002,23-02-2018,112,-13,1868,,,,,,
B28H1883,002,24-02-2018,113,-12,1867,,,,,,
B28H1883,002,25-02-2018,113,-12,1867,,,,,,
